#Data,Import,Orgànica,Area,Funcional,Econòmica,Nom terc.,Text lliure,Document
2015-07-24,3989.8,16,Serveis socials,231,22709,EL GRUP DE POLINYA,DINAMITZACIÓ AULA DE TARDA JUNY 2015,08/15
2015-07-24,227.43,16,Serveis socials,231,48003,"ENDERMAR COLECTIVIDADES, SL",AJUTS MENJADOR ESCOLA ROSER CAPDEVILA,15398
2015-07-24,192.43,16,Serveis socials,231,48003,"ENDERMAR COLECTIVIDADES, SL",AJUT MENÚS ESCOLA ROSER CAPDEVILA MAIG 2015,15328
2015-07-24,51.97,18,Serveis de manteniment d'edificis i inversions,165,22100,"ENDESA ENERGIA XXI, S.L.U.",CONSUM ENLLUMENAT PÚBLIC DEL 11/03/15 AL 13/05/15,790002748658 0126  SIC501N0016877
2015-07-24,988.52,18,Serveis de manteniment d'edificis i inversions,165,22100,"ENDESA ENERGIA,S.A.",CONSUM ENLLUMENAT PÚBLIC DEL 27/04/15 AL 27/05/15,750000079917 0578  PIA501N0006036
2015-07-24,657.51,18,Serveis de manteniment d'edificis i inversions,165,22100,"ENDESA ENERGIA,S.A.",CONSUM ENLLUMENAT PÚBLIC DEL 27/04/15 AL 27/05/15,750000079503 0531  PIA501N0006032
2015-07-24,159.45,18,Serveis de manteniment d'edificis i inversions,165,22100,"ENDESA ENERGIA,S.A.",CONSUM ENLLUMENAT PÚBLIC DEL  DEL 27/04/15 AL 28/05/15,750000080574 0413  PIA501N0006079
2015-07-24,410.25,18,Serveis de manteniment d'edificis i inversions,165,22100,"ENDESA ENERGIA,S.A.",CONSUM ENLLUMENAT PÚBLIC DEL 27/04/15 AL 27/05/15,750000080350 0451  PIA501N0006043
2015-07-24,725.13,18,Serveis de manteniment d'edificis i inversions,165,22100,"ENDESA ENERGIA,S.A.",CONSUM ENLLUMENAT PÚBLIC DEL 26/03/15 AL 29/05/15,358501438595 0192  P8C501N0058977
2015-07-24,586.4,18,Serveis de manteniment d'edificis i inversions,165,22100,"ENDESA ENERGIA,S.A.",CONSUM ENLLUMENAT PÚBLIC DEL 04/05/15 AL 03/07/15,750000080521 0238  PIA501N0007571
2015-07-24,127.3,18,Serveis de manteniment d'edificis i inversions,165,22100,"ENDESA ENERGIA,S.A.",CONSUM ENLLUMENAT PÚBLIC DEL 28/05/15 AL 24/06/15,750000080574 0428  PIA501N0007115
2015-07-24,307.22,18,Serveis de manteniment d'edificis i inversions,231,22100,"ENDESA ENERGIA,S.A.",CONSUM LOCAL C/PIRINEOS (BANC D'ALIMENTS I ORGT) 06/05/15 AL 06/07/15,358501333995 0135  P8C501N0073005
2015-07-24,663.96,18,Serveis de manteniment d'edificis i inversions,3231,22100,"ENDESA ENERGIA,S.A.",CONSUM ELÈCTRIC EBM GINESTA DEL 31/05/15 AL 30/06/15,750000079727 0485  PIA501N0007589
2015-07-24,222.24,18,Serveis de manteniment d'edificis i inversions,165,22100,"ENDESA ENERGIA,S.A.",CONSUM ENLLUMENAT PÚBLIC DEL 24/03/15 AL 27/05/15,358501414090 0192  P8C501N0057534
2015-07-24,157.51,18,Serveis de manteniment d'edificis i inversions,165,22100,"ENDESA ENERGIA,S.A.",CONSUM ENLLUMENAT PÚBLIC DEL 24/03/15 AL 27/05/15,358501308983 0192  P8C501N0057530
2015-07-24,1422.94,18,Serveis de manteniment d'edificis i inversions,165,22100,"ENDESA ENERGIA,S.A.",CONSUM ENLLUMENAT PÚBLIC DEL 11/03/15 AL 13/05/15,750000080880 0223  PIA501N0005595
2015-07-24,419.75,18,Serveis de manteniment d'edificis i inversions,165,22100,"ENDESA ENERGIA,S.A.",CONSUM ENLLUMENAT PÚBLIC DEL 28/04/15 AL 29/05/15,750000080411 0455  PIA501N0006080
2015-07-24,205.68,18,Serveis de manteniment d'edificis i inversions,165,22100,"ENDESA ENERGIA,S.A.",CONSUM ENLLUMENAT PÚBLIC DEL 12/03/15 AL 14/05/15,358501500228 0135  P8C501N0052262
2015-07-24,573.65,18,Serveis de manteniment d'edificis i inversions,165,22100,"ENDESA ENERGIA,S.A.",CONSUM ENLLUMENAT PÚBLIC DEL 27/04/15 AL 27/05/15,750000080122 0428  PIA501N0006040
2015-07-24,152.27,18,Serveis de manteniment d'edificis i inversions,165,22100,"ENDESA ENERGIA,S.A.",CONSUM ENLLUMENAT PÚBLIC DEL 25/03/15 AL 28/05/15,358501491529 0188  P8C501N0058948
2015-07-24,1129.62,18,Serveis de manteniment d'edificis i inversions,920,22100,"ENDESA ENERGIA,S.A.",COSUM ELÈCTRIC AJUNTAMENT DEL 27/04/15 AL 27/05/15,750000079649 0447  PIA501N0006034
2015-07-24,238.88,18,Serveis de manteniment d'edificis i inversions,165,22100,"ENDESA ENERGIA,S.A.",CONSUM ENLLUMENAT PÚBLIC DEL 27/05/15 AL 24/06/15,750000080249 0470  PIA501N0007111
2015-07-24,268.58,18,Serveis de manteniment d'edificis i inversions,333,22100,"ENDESA ENERGIA,S.A.",CONSUM ELÈCTRIC CENTRE CÍVIC DEL 27/04/15 AL 27/05/15,990000212707 0457  PKC501N0017594
2015-07-24,1286.04,18,Serveis de manteniment d'edificis i inversions,165,22100,"ENDESA ENERGIA,S.A.",CONSUM ENLLUMENAT PÚBLIC DEL 07/05/15 AL 09/07/15,750000080059 0242  PIA501N0007748
2015-07-24,2224.54,18,Serveis de manteniment d'edificis i inversions,9293,22100,"ENDESA ENERGIA,S.A.",CONSUM ELÈCTRIC ROURE DEL 30/04/15 AL 31/05/15,750000079581 0474  PIA501N0006288
2015-07-24,223.32,18,Serveis de manteniment d'edificis i inversions,165,22100,"ENDESA ENERGIA,S.A.",CONSUM ENLLUMENAT PUBLIC DEL 27/05/15 AL 24/06/15,750000080481 0470  PIA501N0007114
2015-07-24,378.49,18,Serveis de manteniment d'edificis i inversions,342,22100,"ENDESA ENERGIA,S.A.",CONSUM ELÈCTRIC CAMP DE FUTBOL DEL 31/05/15 AL 30/06/15,710000027855 0563  PHC501N0004882
2015-07-24,282.67,18,Serveis de manteniment d'edificis i inversions,165,22100,"ENDESA ENERGIA,S.A.",CONSUM ENLLUMENAT PÚBLIC DEL 27/04/15 AL 27/05/15,750000080249 0466  PIA501N0006041
2015-07-24,1413.44,18,Serveis de manteniment d'edificis i inversions,3232,22100,"ENDESA ENERGIA,S.A.",CONSUM ELÈCTRIC ESCOLA ROSER CAPDEVILA DEL 30/04/15 AL 31/05/15,750000079406 0466  PIA501N0006395
2015-07-24,1836.21,18,Serveis de manteniment d'edificis i inversions,3232,22100,"ENDESA ENERGIA,S.A.",CONSUM ELÈCTRIC ESCOLA PERE CALDERS DEL 30/04/15 AL 31/05/15,800000360172 0416  PAA501N0006094
2015-07-24,111.56,18,Serveis de manteniment d'edificis i inversions,165,22100,"ENDESA ENERGIA,S.A.",CONSUM ENLLUMENAT PÚBLIC DEL 06/05/15 AL 06/07/15,750000080920 0238  PIA501N0007659
2015-07-24,311.43,18,Serveis de manteniment d'edificis i inversions,342,22100,"ENDESA ENERGIA,S.A.",CONSUM ELÈCTRIC PISTA POLIESPORTIVA DEL 27/04/15 AL 27/05/15,750000080287 0447  PIA501N0006042
2015-07-24,792.86,18,Serveis de manteniment d'edificis i inversions,165,22100,"ENDESA ENERGIA,S.A.",CONSUM ELÈCTRIC ENLLUMENAT PÚBLIC DEL 27/04/15 AL 27/05/15,750000079385 0428  PIA501N0006031
2015-07-24,277.24,18,Serveis de manteniment d'edificis i inversions,342,22100,"ENDESA ENERGIA,S.A.",CONSUM ELÈCTRIC PISTA POIESPORTIVA DEL 27/05/15 AL 24/06/15,750000080287 0451  PIA501N0007112
2015-07-24,403.6,18,Serveis de manteniment d'edificis i inversions,337,22100,"ENDESA ENERGIA,S.A.",CONSUM ELÈCTRIC CASAL DE JOVES DEL 27/04/15 AL 27/05/15,750000079634 0413  PIA501N0006033
2015-07-24,435.54,18,Serveis de manteniment d'edificis i inversions,342,22100,"ENDESA ENERGIA,S.A.",CONSUM ELÈCTRIC CAMP DE FUTBOL DEL 30/04/15 AL 31/05/15,710000027855 0559  PHC501N0004110
2015-07-24,557.64,18,Serveis de manteniment d'edificis i inversions,165,22100,"ENDESA ENERGIA,S.A.",CONSUM ENLLUMENAT PÚBLIC DEL 04/05/15 AL 03/07/15,750000080842 0238  PIA501N0007572
2015-07-24,505.66,18,Serveis de manteniment d'edificis i inversions,165,22100,"ENDESA ENERGIA,S.A.",CONSUM ENLLUMENAT PÚBLIC DEL 27/05/15 AL 24/06/15,750000080122 0432  PIA501N0007110
2015-07-24,178.56,18,Serveis de manteniment d'edificis i inversions,9292,22100,"ENDESA ENERGIA,S.A.",CONSUM ELÈCTRIC NAU BRIGADA DEL 28/04/15 AL 29/05/15,358501558061 0221  P8C501N0057824
2015-07-24,736.24,18,Serveis de manteniment d'edificis i inversions,430,22100,"ENDESA ENERGIA,S.A.",CONSUM ELÈCTRIC CAN GAVARRA DEL 30/04/15 AL 31/05/15,358501550339 0228  P8C501N0060829
2015-07-24,770.73,18,Serveis de manteniment d'edificis i inversions,165,22100,"ENDESA ENERGIA,S.A.",CONSUM ENLLUMENAT PÚBLIC DEL 25/03/15 AL 28/05/15,358502557549 0173  P8C501N0058957
2015-07-24,264.76,18,Serveis de manteniment d'edificis i inversions,165,22100,"ENDESA ENERGIA,S.A.",CONSUM ENLLUMENAT PÚBLIC DEL 13/04/15 A L'01/06/15,358501398240 0209  P8C501N0068288
2015-07-24,901.35,18,Serveis de manteniment d'edificis i inversions,3321,22100,"ENDESA ENERGIA,S.A.",CONSUM ELÈCTRIC BIBLIOTECA DEL 27/05/15 AL 25/06/15,750000079687 0466  PIA501N0007163
2015-07-24,206.8,18,Serveis de manteniment d'edificis i inversions,165,22100,"ENDESA ENERGIA,S.A.",CONSUM ENLLUMENAT PÚBLIC DEL 02/03/15 AL 04/05/15,358501494665 0120  P8C501N0071730
2015-07-24,571.27,18,Serveis de manteniment d'edificis i inversions,165,22100,"ENDESA ENERGIA,S.A.",CONSUM ENLLUMENAT PÚBLIC DEL 04/05/15 AL 02/07/15,358501517550 0120  P8C501N0071310
2015-07-24,647.89,18,Serveis de manteniment d'edificis i inversions,3321,22100,"ENDESA ENERGIA,S.A.",CONSUM ELÈCTRIC BIBLIOTECA DEL 27/04/15 AL 27/05/15,750000079687 0451  PIA501N0006035
2015-07-24,1164.49,18,Serveis de manteniment d'edificis i inversions,920,22100,"ENDESA ENERGIA,S.A.",CONSUM ELÈCTRIC AJUNTAMENT DEL 27/05/15 AL 24/06/15,750000079649 0451  PIA501N0007106
2015-07-24,81.6,18,Serveis de manteniment d'edificis i inversions,920,22100,"ENDESA ENERGIA,S.A.",CONSUM ELÈCTRIC ANTIC POL DEL 11/03/15 AL 13/05/15,358501332501 0120  P8C501N0051715
2015-07-24,1733.41,18,Serveis de manteniment d'edificis i inversions,3232,22100,"ENDESA ENERGIA,S.A.",CONSUM ELÈCTRIC ESCOLA PERE CALDERS DEL 31/05/15 AL 30/06/15,800000360172 0420  PAA501N0007177
2015-07-24,346.4,18,Serveis de manteniment d'edificis i inversions,165,22100,"ENDESA ENERGIA,S.A.",CONSUM ENLLUMENAT PÚBLIC DEL 27/05/15 AL 24/06/15,750000080350 0466  PIA501N0007113
2015-07-24,302.74,18,Serveis de manteniment d'edificis i inversions,165,22100,"ENDESA ENERGIA,S.A.",CONSUM ENLLUMENAT PÚBLIC DEL 25/03/15 AL 28/05/15,358501493302 0188  P8C501N0058949
2015-07-24,428.16,18,Serveis de manteniment d'edificis i inversions,165,22100,"ENDESA ENERGIA,S.A.",CONSUM ENLLUMENAT PÚBLIC DEL 26/03/15 AL 28/05/15,358501421243 0192  P8C501N0058947
2015-07-24,823.66,18,Serveis de manteniment d'edificis i inversions,430,22100,"ENDESA ENERGIA,S.A.",CONSUM ELÈCTRIC CAN GAVARRA DEL 31/05/15 AL 30/06/15,358501550339 0232  P8C501N0072529
2015-07-24,385.64,18,Serveis de manteniment d'edificis i inversions,165,22100,"ENDESA ENERGIA,S.A.",CONSUM ENLLUMENAT PÚBLIC DEL 24/03/15 AL 27/05/15,358501311580 0192  P8C501N0057531
2015-07-24,570.7,18,Serveis de manteniment d'edificis i inversions,165,22100,"ENDESA ENERGIA,S.A.",CONSUM ENLLUMENAT PÚBLIC DEL 04/05/15 AL 02/07/15,358501515952 0120  P8C501N0071309
2015-07-24,1279.41,18,Serveis de manteniment d'edificis i inversions,3232,22100,"ENDESA ENERGIA,S.A.",CONSUM ELÈCTRIC ESCOLA ROSER CAPDEVILA DEL 31/05/15 AL 30/06/15,750000079406 0470  PIA501N0007588
2015-07-24,487.74,18,Serveis de manteniment d'edificis i inversions,165,22100,"ENDESA ENERGIA,S.A.",CONSUM ENLLUMENAT PÚBLIC DEL 27/05/15 AL 24/06/15,750000079917 0582  PIA501N0007107
2015-07-24,385.74,18,Serveis de manteniment d'edificis i inversions,165,22100,"ENDESA ENERGIA,S.A.",CONSUM ENLLUMENAT PÚBLIC DEL 29/05/15 AL 29/06/15,750000080411 0461  PIA501N0007196
2015-07-24,375.79,18,Serveis de manteniment d'edificis i inversions,333,22100,"ENDESA ENERGIA,S.A.",CONSUM ELÈCTRIC CASAL DE JOVES DEL 27/05/15 L 24/06/15,750000079634 0428  PIA501N0007105
2015-07-24,180.48,18,Serveis de manteniment d'edificis i inversions,9292,22100,"ENDESA ENERGIA,S.A.",CONSUM ELÈCTRIC NAU BRIGADA DEL 29/05/15 AL 29/06/15,358501558061 0236  P8C501N0069171
2015-07-24,115.23,18,Serveis de manteniment d'edificis i inversions,1622,22100,"ENDESA ENERGIA,S.A.",CONSUM ELÈCTRIC DEIXALLERIA DEL 11/03/15 AL 13/05/15,358501441705 0120  P8C501N0051716
2015-07-24,980.77,18,Serveis de manteniment d'edificis i inversions,165,22100,"ENDESA ENERGIA,S.A.",CONSUM ENLLUMENAT PÚBLIC DEL 11/03/15 AL 13/05/15,750000080726 0373  PIA501N0005594
2015-07-24,509.22,18,Serveis de manteniment d'edificis i inversions,165,22100,"ENDESA ENERGIA,S.A.",CONSUM ENLLUMENAT PÚBLIC DEL 12/03/15 AL 14/05/15,358501419464 0116  P8C501N0052261
2015-07-24,380.01,18,Serveis de manteniment d'edificis i inversions,342,22100,"ENDESA ENERGIA,S.A.",CONSUM ELÈCTRIC PISCINA DEL 27/04/15 AL 27/05/15,750000080082 0447  PIA501N0006039
2015-07-24,257.8,18,Serveis de manteniment d'edificis i inversions,165,22100,"ENDESA ENERGIA,S.A.",CONSUM ELÈCTRIC ENLLUMENAT PÚBLIC DEL 27/04/15 AL 27/05/15,750000080481 0466  PIA501N0006044
2015-07-24,586.34,18,Serveis de manteniment d'edificis i inversions,3231,22100,"ENDESA ENERGIA,S.A.",CONSUM ELÈCTRIC EBM GINESTA DEL 30/04/15 AL 31/05/15,750000079727 0470  PIA501N0006396
2015-07-24,209.4,18,Serveis de manteniment d'edificis i inversions,165,22100,"ENDESA ENERGIA,S.A.",CONSUM ENLLUMENAT PÚBLIC DEL 24/03/15 AL 27/05/15,358501423065 0192  P8C501N0057535
2015-07-24,320.0,18,Serveis de manteniment d'edificis i inversions,165,22100,"ENDESA ENERGIA,S.A.",CONSUM ENLLUMENAT PÚBLIC DEL 24/03/15 AL 27/05/15,358501306684 0192  P8C501N0057529
2015-07-24,1428.43,18,Serveis de manteniment d'edificis i inversions,342,22100,"ENDESA ENERGIA,S.A.",CONSUM ELÈCTRIC PISCINA DEL 27/05/15 AL 24/06/15,750000080082 0451  PIA501N0007109
2015-07-24,99.61,18,Serveis de manteniment d'edificis i inversions,165,22100,"ENDESA ENERGIA,S.A.",CONSUM ENLLUMENAT PÚBLIC DEL 12/03/15 AL 14/05/15,358501501504 0135  P8C501N0052263
2015-07-24,682.25,18,Serveis de manteniment d'edificis i inversions,165,22100,"ENDESA ENERGIA,S.A.",CONSUM ENLLUMENAT PÚBLIC DEL 27/05/15 AL 24/06/15,750000079385 0432  PIA501N0007136
2015-07-24,581.68,18,Serveis de manteniment d'edificis i inversions,165,22100,"ENDESA ENERGIA,S.A.",CONSUM ENLLUMENAT PÚBLIC DEL 27/05/15 AL 24/06/15,750000079503 0544  PIA501N0007104
2015-07-24,420.98,18,Serveis de manteniment d'edificis i inversions,9290,22100,"ENDESA ENERGIA,S.A.",CONSUM ELÈCTRIC ATENCIÓ A LES PERSONES DEL 27/05/15 AL 24/06/15,750000080031 0455  PIA501N0007137
2015-07-24,829.3,18,Serveis de manteniment d'edificis i inversions,3231,22100,"ENDESA ENERGIA,S.A.",CONSUM ELÈCTRIC EBM BADABADOC DEL 27/05/15 AL 24/06/15,750000079955 0447  PIA501N0007108
2015-07-24,467.89,18,Serveis de manteniment d'edificis i inversions,165,22100,"ENDESA ENERGIA,S.A.",CONSUM ENLLUMENAT PÚBLIC DEL 11/03/15 AL 13/05/15,358501310154 0135  P8C501N0051714
2015-07-24,268.2,18,Serveis de manteniment d'edificis i inversions,333,22100,"ENDESA ENERGIA,S.A.",CONSUM ELÈCTRI CENTRE CÍVIC DEL 27/05/15 AL 25/06/15,990000212707 0461  PKC501N0020876
2015-07-24,566.79,18,Serveis de manteniment d'edificis i inversions,3232,22100,"ENDESA ENERGIA,S.A.",CONSUM ESCOLA POLINYÀ DEL 31/05/15 AL 30/06/15,358501560102 0232  P8C501N0071989
2015-07-24,438.98,18,Serveis de manteniment d'edificis i inversions,9290,22100,"ENDESA ENERGIA,S.A.",CONSUM ELÈCTRIC ATENCIÓ A LES PERSONES DEL 27/04/15 AL 27/05/15,750000080031 0440  PIA501N0006038
2015-07-24,2548.74,18,Serveis de manteniment d'edificis i inversions,333,22100,"ENDESA ENERGIA,S.A.",CONSUM ELÈCTRIC ROURE DEL 31/05/15 AL 30/06/15,750000079581 0489  PIA501N0007277
2015-07-24,277.62,18,Serveis de manteniment d'edificis i inversions,165,22100,"ENDESA ENERGIA,S.A.",CONSUM ENLLUMENAT PÚBLIC DEL 24/03/15 AL 28/05/15,358501312761 0196  P8C501N0058945
2015-07-24,571.17,18,Serveis de manteniment d'edificis i inversions,3232,22100,"ENDESA ENERGIA,S.A.",CONSUM ELÈCTRIC ESCOLA POLINYÀ DEL 30/04/15 AL 31/05/15,358501560102 0228  P8C501N0059769
2015-07-24,259.24,18,Serveis de manteniment d'edificis i inversions,165,22100,"ENDESA ENERGIA,S.A.",CONSUM ENLLUMENAT PÚBLIC DEL 24/03/15 AL 27/05/15,358501412055 0192  P8C501N0057533
2015-07-24,234.34,18,Serveis de manteniment d'edificis i inversions,165,22100,"ENDESA ENERGIA,S.A.",CONSUM ENLLUMENAT PÚBLIC DEL 28/04/15 AL 29/05/15,358501321341 0181  P8C501N0058946
2015-07-24,857.99,18,Serveis de manteniment d'edificis i inversions,3231,22100,"ENDESA ENERGIA,S.A.",CONSUM ELÈCTRIC EBM BADABADOC DEL 27/04/15 AL 27/05/15,750000079955 0432  PIA501N0006037
2015-07-24,519.27,18,Serveis de manteniment d'edificis i inversions,165,22100,"ENDESA ENERGIA,S.A.",CONSUM ENLLUMENAT PÚBLIC DEL 04/05/15 AL 02/07/15,750000080536 0238  PIA501N0007496
2015-07-24,286.75,18,Serveis de manteniment d'edificis i inversions,165,22100,"ENDESA ENERGIA,S.A.",CONSUM ENLLUMENAT PÚBLIC DEL 25/03/15 AL 28/05/15,358501504159 0188  P8C501N0058950
2015-07-24,8621.43,06,Serveis municipals i via pública,165,22715,"ETRA BONAL, S.A.",Orden de trabajo JUNY 2015 MANTENIMNET JUNY 2015,15-00872
2015-07-24,79.86,09,"Comunicació, participació ciutadana i qualitat democràtica",9232,22602,"FERNANDEZ LOPEZ, MANUELA  ( IMAFER )",FOTOGRAFÍES SEGUIMENT ACTE INVESTIDURA NOU ALCALDE,55
2015-07-24,221.73,18,Serveis de manteniment d'edificis i inversions,9292,22199,"FERRETERIA VIACC, SCP","Escola de Polinya, Albarán: 75021 / Escola de Polinya, Albarán: 75049 / Escola de Polinya, Albarán: 75090 / Escola de Po",62484
2015-07-24,10.08,03,Seguretat ciutadana,130,22699,"FERRETERIA VIACC, SCP","Policia Local, Albarán 75222 / Policia Local, Albarán 75225 / Policia Local, Albarán 75251 / Policia Local, Albarán 7533",62522
2015-07-24,103.31,18,Serveis de manteniment d'edificis i inversions,9292,22199,"FERRETERIA VIACC, SCP",Escola de Polinya Albarán: 75206 / Escola de Polinya Albarán: 75257 / Escola de Polinya Albarán: 75316 / Escola de Polin,62524
2015-07-24,45.5,18,Serveis de manteniment d'edificis i inversions,9292,22199,"FERRETERIA VIACC, SCP",Pere Calders Albarán: 75034 / Pere Calders Albarán: 75073 / Pere Calders Albarán: 75129,62479
2015-07-24,1.8,18,Serveis de manteniment d'edificis i inversions,9292,22199,"FERRETERIA VIACC, SCP","Centro Cívico, Albarán: 75135",62477
2015-07-24,51.84,18,Serveis de manteniment d'edificis i inversions,9292,22199,"FERRETERIA VIACC, SCP","Campo de Fútbol, Albarán: 75024 / Campo de Fútbol, Albarán: 75040 / Campo de Fútbol, Albarán: 75138 / Campo de Fútbol, A",62482
2015-07-24,62.36,18,Serveis de manteniment d'edificis i inversions,9292,22199,"FERRETERIA VIACC, SCP",Roser Capdevila Albarán: 75347 / Roser Capdevila Albarán: 75388 / Roser Capdevila Albarán: 75395,62521
2015-07-24,25.4,18,Serveis de manteniment d'edificis i inversions,9292,22199,"FERRETERIA VIACC, SCP",Centre de Formació el Roure Albarán: 75204 / Centre de Formació el Roure Albarán: 75276 / Centre de Formació el Roure Al,62519
2015-07-24,29.8,18,Serveis de manteniment d'edificis i inversions,9292,22199,"FERRETERIA VIACC, SCP",Roser Capdevila Albarán: 75067 / Roser Capdevila Albarán: 75082 / Roser Capdevila Albarán: 75117 / Roser Capdevila Albar,62480
2015-07-24,41.45,18,Serveis de manteniment d'edificis i inversions,9292,22199,"FERRETERIA VIACC, SCP",Pere Calders Albarán: 75327 / Pere Calders Albarán: 75383,62520
2015-07-24,9.34,18,Serveis de manteniment d'edificis i inversions,9292,22199,"FERRETERIA VIACC, SCP",Centre de Formació el Roure Albarán: 75088 / Centre de Formació el Roure Albarán: 75095,62478
2015-07-24,18.0,08,Cultura,333,22199,"FERRETERIA VIACC, SCP","Cultura, Albarán: 75216",62525
2015-07-24,81.82,06,Serveis municipals i via pública,1622,22700,"FOMENT DEL RECICLATGE, S.A.",RECOLLIDA CONTENIDOR CEMENTIRI,FR/15-422209
2015-07-24,8.16,06,Serveis municipals i via pública,1622,22700,"FOMENT DEL RECICLATGE, S.A.",CÀRREGA FRONTAL CONTENIDOR CEMENTIRI JUNY,FR/15-423360
2015-07-24,850.0,08,Cultura,338,22614,FORQUES DE CAN DEU,CORREFOC FESTA MAJOR,5
2015-07-24,206.91,16,Serveis socials,337,22611,"FRUITÓS PIQUÉ, GEMMA - GIM GEMMA",ACONDICIONAMENT FÍSIC GENT GRAN JUNY 2015,12
2015-07-24,137.94,13,Esports,341,22609,"FRUITÓS PIQUÉ, GEMMA - GIM GEMMA",ACONDICIONAMENT FÍSIC GENT GRAN JUNY,15
2015-07-24,364.44,18,Serveis de manteniment d'edificis i inversions,342,22102,"GAS NATURAL SERVICIOS SDG, S.A.","CONSUM GAS 08/04/2015 - 04/05/2015 ( CUPS ES0230010287614940CW Direccion PS SANLLEHY, S N CAMP DE FUTBOL)",FE15321173091980
2015-07-24,116.83,18,Serveis de manteniment d'edificis i inversions,3231,22102,"GAS NATURAL SERVICIOS SDG, S.A.",CONSUM GAS 26/05/2015 - 31/05/2015 CUPS ES0217010106908419BB Direccion PS BALMES - EBM BADABADOC,FE15321175257976
2015-07-24,13.58,18,Serveis de manteniment d'edificis i inversions,333,22102,"GAS NATURAL SERVICIOS SDG, S.A.",TERME FIX 26/05/2015 - 31/05/2015 CUPS ES0217010107007757YN Direccion PS SANT PERE - CENTRE CÍVIC,FE15321175459430
2015-07-24,706.83,18,Serveis de manteniment d'edificis i inversions,3231,22102,"GAS NATURAL SERVICIOS SDG, S.A.","CONSUM GAS 08/04/2015 - 04/05/2015 ( CUPS ES0230010278634693EJ Direccion PS SABADELL, ESCOLA BRESSOL GINESTA",FE15321173091985
2015-07-24,351.46,18,Serveis de manteniment d'edificis i inversions,342,22102,"GAS NATURAL SERVICIOS SDG, S.A.","CONSUM GAS 05/05/2015 - 03/06/2015 5.063,00 KWH x 0,03831 EUR/KWH ( CUPS ES0230010287614940CW Direccion PS SANLLEHY, S N",FE15321175651344
2015-07-24,405.91,18,Serveis de manteniment d'edificis i inversions,3232,22102,"GAS NATURAL SERVICIOS SDG, S.A.",CONSUM GAS 05/05/2015 - 03/06/2015 CUPS ES0217010254753646RL Direccion PS LLUIS COMPANY - ESCOLA ROSER CAPDEVILA,FE15321175549192
2015-07-24,801.43,18,Serveis de manteniment d'edificis i inversions,3232,22102,"GAS NATURAL SERVICIOS SDG, S.A.","CONSUM GAS 08/04/2015 - 04/05/2015 ( CUPS ES0217010106968742NM Direccion PS SANLLEHY, ESCOLA PERE CALDERS)",FE15321173091986
2015-07-24,411.67,18,Serveis de manteniment d'edificis i inversions,333,22102,"GAS NATURAL SERVICIOS SDG, S.A.",CONSUM GAS 21/03/2015 - 25/05/2015 CUPS ES0217010107007757YN Direccion PS SANT PERE - CENTRE CÍVIC,FE15321175055841
2015-07-24,407.38,18,Serveis de manteniment d'edificis i inversions,3231,22102,"GAS NATURAL SERVICIOS SDG, S.A.","CONSUM GAS 05/05/2015 - 03/06/2015  CUPS ES0230010278634693EJ Direccion PS SABADELL, S-N - EBM GINESTA",FE15321175549193
2015-07-24,1172.72,18,Serveis de manteniment d'edificis i inversions,3231,22102,"GAS NATURAL SERVICIOS SDG, S.A.",CONSUM GAS 21/03/2015 - 25/05/2015 CUPS ES0217010106908419BB Direccion PS BALMES - EBM BADABADOC,FE15321175055845
2015-07-24,180.22,18,Serveis de manteniment d'edificis i inversions,3232,22102,"GAS NATURAL SERVICIOS SDG, S.A.","CONSUM GAS 05/05/2015 - 03/06/2015 1.471,00 KWH x 0,03831 EUR/KWH ( CUPS ES0217010106968742NM Direccion PS SANLLEHY, S N",FE15321175549194
2015-07-24,1637.96,18,Serveis de manteniment d'edificis i inversions,3232,22102,"GAS NATURAL SERVICIOS SDG, S.A.",CONSUM GAS 08/04/2015 - 04/05/2015 ( CUPS ES0217010254753646RL) Direccion PS LLUIS COMPANYS ESCOLA ROSER CAPDEVILA,FE15321173091984
2015-07-24,8615.2,04,Urbanisme,150,22706,GEOVINCLES,40% Assistència tècnica pels serveis associats a la implantació i manteniment del Sistema d'infrmació geogràfica SIG fas,F 134
2015-07-24,402.26,15,Salut i consum ,311,22709,"GESTIOR QUIMICS,S.L.",Tractament de DESINSECTACIÓ de la XARXA DE CLAVEGUERAM I EMBORNALS de diversos carrers del Municipi.,15 2015/15/894
2015-07-24,7809.82,05,Obres,430,62200,"GICSA, S.A.",Certificació. núm. 1 - Juny 2015 - Construcció de nous espais per a serveis de proximitat i per a la innovació empresari,Emit- 56
2015-07-24,1033.61,06,Serveis municipals i via pública,9291,22707,"GINKGO BILOBA GESTIÓ ( RODRIGUEZ TARRASON, NURIA )",Assessorament i dinamització Horts municipals,2015/015
2015-07-24,128.41,08,Cultura,338,22614,"GIRABAL TRESSERRAS, PERE  ( METALLS SIMBOLICS I ESPORTIUS )","COPES """"AMICS DE SANT ANTONI"""", """"MELE SOCIAL"""" I """"INTERCLUB PETANCA""""",15163
2015-07-24,580.8,08,Cultura,338,22612,GIRAMÓN EDUCACIÓ CULTURA I ESDEVENIMENTS SLL,DECORACIÓ PLAÇA PER SANT JOAN,15-448
2015-07-24,187.2,08,Cultura,334,22609,"GIRAVENT PALLEROLA, SONIA",CURS PINTURA JUNY,6/2015
