#Data,Import,Orgánica,Area,Funcional,Económica,Nom terc.,Text lliure,Document
2017-01-31,4713.19,5,Obres,,,"ETRA BONAL, S.A.",4 FANALS ENLLUMENAT PRIMER TRAM DE LA PROLONGACIÓ DEL PASSEIG SANLLEHY,16-01736 BIS
2017-01-31,2123.55,5,Obres,,,"COPAVI Obres i Serveis, S.L.",Escreix obra trasllat pas de vianants carretera Sentmenat amb carrers Sant Vicenç i Palau de Plegamans. Nº operació - 22,Emit- 511
2017-01-31,51365.59,5,Obres,,,"MARSAL EXCAVACIONS, S.L.",m2 demolició paviment de panot i tranport a abocador. / ml demolició vorada de formigó i transport a l¿abocador. / ml ta,16256
2017-01-31,81.38,6,Serveis municipals i via pública,,,"FOMENT DEL RECICLATGE, S.A.",BUIDAT CONTENIDOR CEMENTIRI NOVEMBRE 2016,FR/16-460622
2017-01-31,176.44,6,Serveis municipals i via pública,,,"SANTOS JORGE, S.A.",RECOLLIDA I ELIMINACIÓ RESTES VEGETALS I RESTES FESTA HALLOWEEN,2016 1095
2017-01-31,752.4,6,Serveis municipals i via pública,,,"VERDMON GESTIÓ AMBIENTAL, S.L.",PA.EMBALATGE I CARREGA DE RESIDUS RUNA BRUTA POBLACIÓ: POLINYA CAMI FORESTAL (2 PUNTS) INCLOU TRANSPORT,1 006985
2017-01-31,4968.33,6,Serveis municipals i via pública,,,"CESPA GESTIÓN DE RESIDUOS, S.A.",TRACTAMENT FORM NOVEMBRE 2016,16J9PZ000219
2017-01-31,732.68,6,Serveis municipals i via pública,,,CONSORCI GESTIO DE RESIDUS DEL  VALLES OCCIDENTAL,ENTRADA TONES VOLUMINOSOS PLANTA INTERCOM.MES DE NOVEMBRE 2016,389/2016
2017-01-31,11809.68,6,Serveis municipals i via pública,,,CONSORCI GESTIO DE RESIDUS DEL  VALLES OCCIDENTAL,ENTRADA TONES RESTA CTR-VALLÈS MES DE NOVEMBRE 2016,374/2016
2017-01-31,57.75,6,Serveis municipals i via pública,,,"ECO-EQUIP, S.A.",TRANSFERENCIA D'ENVASOS DESEMBRE 2016,2016/TN/4412
2017-01-31,3.07,6,Serveis municipals i via pública,,,"INNOVET-98,S.L.  - MASCAROL",INCINERACIÓ RESTES ANIMALS,44496
2017-01-31,179.3,6,Serveis municipals i via pública,,,"PUIGFEL, SAU",GESTIÓ RUNA,14361A 16110181
2017-01-31,275.0,6,Serveis municipals i via pública,,,PUNT VERD SERVEIS SAT CAT,ELIMINACIÓ PODA NOVEMBRE 2016,006175
2017-01-31,29464.87,6,Serveis municipals i via pública,,,"SERVICIOS SEMAT, S.A.",NETEJA VIÀRIA DESEMBRE 2016,D 2016/D/46
2017-01-31,1900.71,6,Serveis municipals i via pública,,,"SERVICIOS SEMAT, S.A.",NETEJA VIÀRIA DESEMBRE 2016,D 2016/D/46
2017-01-31,3121.76,6,Serveis municipals i via pública,,,"SERVICIOS SEMAT, S.A.",NETEJA VIÀRIA DESEMBRE 2016,D 2016/D/46
2017-01-31,39.89,6,Serveis municipals i via pública,,,"ETRA BONAL, S.A.",MANTENIMENT ENLLUMENAT NOVEMBRE 2016 - COLUMNA C/. TRAMUNTANA  - FANALS PASSEIG SANLLEHY,16-01736
2017-01-31,6963.56,6,Serveis municipals i via pública,,,"ETRA BONAL, S.A.",MANTENIMENT ENLLUMENAT NOVEMBRE 2016 - COLUMNA C/. TRAMUNTANA  - FANALS PASSEIG SANLLEHY,16-01736
2017-01-31,767.88,6,Serveis municipals i via pública,,,"ETRA BONAL, S.A.",MANTENIMENT ENLLUMENAT NOVEMBRE 2016 - COLUMNA C/. TRAMUNTANA  - FANALS PASSEIG SANLLEHY,16-01736
2017-01-31,1057.12,6,Serveis municipals i via pública,,,"URBE SBD,SL",MANTENIMENT JOCS INFANTILS I SALUDABLES CAN ROVIRA DESEMBRE 2016,1 103848
2017-01-31,2297.66,6,Serveis municipals i via pública,,,"JORDI L'ESPIGOL JARDINER, S.L.",MANTENIMENT JARDINERIA CAN ROVIRA DESEMBRE 2016,9686
2017-01-31,0.02,6,Serveis municipals i via pública,,,"JORDI L'ESPIGOL JARDINER, S.L.",MANTENIMENT JARDINERIA CAN ROVIRA DESEMBRE 2016,9686
2017-01-31,24549.18,6,Serveis municipals i via pública,,,"PROCEDIMIENTO DE ASEO URBANO PAU, S.A.",MATENIMENT JARDINERIA DESEMBRE 2016,P 00023
2017-01-31,53.1,6,Serveis municipals i via pública,,,"SERVICIOS JAF, SA",SERVEI NETEJA EDIFICIS MPALS DESEMBRE 2016,V0/ 3640
2017-01-31,65.2,6,Serveis municipals i via pública,,,"ECOCLIMA VALLÈS, SL",MANTENIMENT CLIMA DESEMBRE 2016,MT-110
2017-01-31,5649.68,6,Serveis municipals i via pública,,,"CLECE, SA",Factura corresponent al servei de neteja realitzat en les seves dependències durant el mes de Desembre de 2016CEIP Roser,602160003916FAC
2017-01-31,7373.89,6,Serveis municipals i via pública,,,"CLECE, SA",Factura corresponent al servei de neteja realitzat  durant el mes de Desembre de 2016 ESCOLA PERE CALDERS,602160004016FAC
2017-01-31,2921.3,6,Serveis municipals i via pública,,,"SERVICIOS JAF, SA",SERVEI NETEJA EDIFICIS MPALS DESEMBRE 2016,V0/ 3640
2017-01-31,148.83,6,Serveis municipals i via pública,,,"ECOCLIMA VALLÈS, SL",MANTENIMENT CLIMA DESEMBRE 2016,MT-110
2017-01-31,227.07,6,Serveis municipals i via pública,,,"ECOCLIMA VALLÈS, SL",MANTENIMENT CLIMA DESEMBRE 2016,MT-110
2017-01-31,2982.09,6,Serveis municipals i via pública,,,"CLECE, SA",Factura corresponent al servei de neteja realitzat  durant el mes de Desembre de 2016ESCOLA BRESSOL BADABADOC,602160004116FAC
2017-01-31,2126.92,6,Serveis municipals i via pública,,,"SERVICIOS JAF, SA",SERVEI NETEJA EDIFICIS MPALS DESEMBRE 2016,V0/ 3640
2017-01-31,3289.08,6,Serveis municipals i via pública,,,"SERVICIOS JAF, SA",SERVEI NETEJA EDIFICIS MPALS DESEMBRE 2016,V0/ 3640
2017-01-31,148.83,6,Serveis municipals i via pública,,,"ECOCLIMA VALLÈS, SL",MANTENIMENT CLIMA DESEMBRE 2016,MT-110
2017-01-31,991.38,6,Serveis municipals i via pública,,,"SERVICIOS JAF, SA",SERVEI NETEJA EDIFICIS MPALS DESEMBRE 2016,V0/ 3640
2017-01-31,8.99,6,Serveis municipals i via pública,,,"ECOCLIMA VALLÈS, SL",MANTENIMENT CLIMA DESEMBRE 2016,MT-110
2017-01-31,1077.37,6,Serveis municipals i via pública,,,"SERVICIOS JAF, SA",SERVEI NETEJA EDIFICIS MPALS DESEMBRE 2016,V0/ 3640
2017-01-31,95.76,6,Serveis municipals i via pública,,,"ECOCLIMA VALLÈS, SL",MANTENIMENT CLIMA DESEMBRE 2016,MT-110
2017-01-31,1441.59,6,Serveis municipals i via pública,,,"SERVICIOS JAF, SA",SERVEI NETEJA EDIFICIS MPALS DESEMBRE 2016,V0/ 3640
2017-01-31,14.84,6,Serveis municipals i via pública,,,"ECOCLIMA VALLÈS, SL",MANTENIMENT CLIMA DESEMBRE 2016,MT-110
2017-01-31,1111.97,6,Serveis municipals i via pública,,,"SERVICIOS JAF, SA",SERVEI NETEJA EDIFICIS MPALS DESEMBRE 2016,V0/ 3640
2017-01-31,712.95,6,Serveis municipals i via pública,,,"SERVICIOS JAF, SA",NETEJA CAN GAVARRA DESEMBRE 2016,V0/ 3638
2017-01-31,398.34,6,Serveis municipals i via pública,,,"SERVICIOS JAF, SA",SERVEI NETEJA EDIFICIS MPALS DESEMBRE 2016,V0/ 3640
2017-01-31,5238.94,6,Serveis municipals i via pública,,,"SERVICIOS JAF, SA",SERVEI NETEJA EDIFICIS MPALS DESEMBRE 2016,V0/ 3640
2017-01-31,189.75,6,Serveis municipals i via pública,,,"ECOCLIMA VALLÈS, SL",MANTENIMENT CLIMA DESEMBRE 2016,MT-110
2017-01-31,811.81,6,Serveis municipals i via pública,,,"SERVICIOS JAF, SA",SERVEI NETEJA EDIFICIS MPALS DESEMBRE 2016,V0/ 3640
2017-01-31,3545.64,6,Serveis municipals i via pública,,,"SERVICIOS JAF, SA",SERVEI NETEJA EDIFICIS MPALS DESEMBRE 2016,V0/ 3640
2017-01-31,66.55,7,Medi ambient,,,"SUMINISTRES INDUSTRIALS SM, S.L. ( K2)",LLOGUER DESEMBRE MÒDUL PREFABRICAT C/ JOAN MIRÓ,2025/16
2017-01-31,105.66,7,Medi ambient,,,"SERVEIS VIALS DEL VALLÈS, S.L.U.",PLACA C/ PINTOR FORTUNY,2016//163110
2017-01-31,14.4,8,Cultura,,,"CANALS BOLAÑOS, ALICIA",MATERIAL CULTURA,160300
2017-01-31,21.78,8,Cultura,,,"ANGULO SANCHEZ, CARLOS",ENGANXADA CARTELLS MARATÓ TV3,18
2017-01-31,799.99,8,Cultura,,,"ABACUS, S.COOP.C.L.",LLIBRES BIBLIOTECA,9030190904
2017-01-31,35.79,8,Cultura,,,"ABACUS, S.COOP.C.L.",MATERIAL BIBLIOTECA,9030190905
2017-01-31,63.53,8,Cultura,,,TELEFONICA DE ESPAÑA,Detalle de conceptos( 1 Dic. 16 - 31 Dic. 16 ) Facturacio LOT3 Desembre 2016,60L6RR009624
2017-01-31,130.0,8,Cultura,,,"INTERPROFESSIONALS, SCCL",HORA DEL CONTE BIBLIOTECA 16/12/16,COOP1817/2016/032
2017-01-31,375.1,8,Cultura,,,"SUMINISTRES INDUSTRIALS SM, S.L. ( K2)","LLOGUER DESEMBRE MÒDULS PREFABRICATS C/ ESCOLES, 2",2026/16
2017-01-31,57.6,8,Cultura,,,TELEFONICA DE ESPAÑA,Detalle de conceptos( 1 Dic. 16 - 31 Dic. 16 ) Facturacio LOT3 Desembre 2016,60L6RR009624
2017-01-31,124.8,8,Cultura,,,"GIRAVENT PALLEROLA, SONIA",CURS PINTURA DESEMBRE 2016,9/2016
2017-01-31,249.6,8,Cultura,,,"GIRAVENT PALLEROLA, SONIA",CURS PINTURA NOVEMBRE 2016,8/2016
2017-01-31,7.2,8,Cultura,,,"CANALS BOLAÑOS, ALICIA",MATERIAL MANTENIMENT AAPP,160269
2017-01-31,1040.0,9,"Comunicació, participació ciutadana i qualitat democràtica",,,"IMPREMTA PAGÈS, SL",IMPRESSIÓ BUTLLETI DE POLINYA No 137 desembre Pagines 20 Format acabat: 220 x 300 mm,366158
2017-01-31,14.0,9,"Comunicació, participació ciutadana i qualitat democràtica",,,"ISAAC ROBLES, ENCARNACIÓN","AIGUA TROBADA PROJECTE """"ADÉU AL PASSEIG"""" AL ROURE",100/18
2017-01-31,279.98,10,Joventut,,,"EMPRESA DE GESTIÓN COMERCIAL MUSICAL, S.L. (IMSA)",REPARACION CAMBIO ALTAVOZ GRAVES,000360
2017-01-31,105.12,10,Joventut,,,TELEFONICA DE ESPAÑA,Detalle de conceptos( 1 Dic. 16 - 31 Dic. 16 ) Facturacio LOT3 Desembre 2016,60L6RR009624
2017-01-31,50.05,10,Joventut,,,TELEFONICA DE ESPAÑA,Detalle de conceptos( 1 Dic. 16 - 31 Dic. 16 ) Serveis Telefonia Desembre 2016 ( FACT. RESTA DE SERVEIS ),60L6RR009803
2017-01-31,200.0,10,Joventut,,,"AGUASCA AYNÉS, JOAQUIN",TALLER GUITARRA AL CASAL DE JOVES DESEMBRE 2016,12/016
2017-01-31,75.0,10,Joventut,,,"CEREZO AVILA, MARTA",TEA TIME - SPEAKING AL CASAL DE JOVES DESEMBRE 2016,55/2016
2017-01-31,500.07,10,Joventut,,,FACTOO - FIDELIS FACTU SOCIEDAD COOPERATIVA,PROGRAMACIÓ DE NADAL 2016,FA2016-A12580
2017-01-31,242.0,10,Joventut,,,"GORCHS GÓMEZ, CARLOS",DIGITALITZACIÓ ANAGRAMA I NORMALITZACIÓ PER A APLICACIONS GRÀFIQUES,0003
2017-01-31,1410.65,10,Joventut,,,7 D'AVENTURA S.L.,Prestació del servei d'informació juvenil. Període desembre de 2016. Contracte C-09 Servei PIJ,2016/E30
2017-01-31,1410.65,10,Joventut,,,7 D'AVENTURA S.L.,Prestació del servei d'informació juvenil. Període novembre de 2016. Contracte C-09 Servei PIJ,2016/E28-1
2017-01-31,16368.25,10,Joventut,,,"COPAVI Obres i Serveis, S.L.","OBRA: RC535/16 CASAL DE JOVES MUNICIPAL Excavació de caixa de paviment, base de tot-u, paviment de formigó.",Emit- 512
2017-01-31,355.74,11,Educació,,,"SUMINISTRES INDUSTRIALS SM, S.L. ( K2)",LLOGUER DESEMBRE MÒDULS PREFABRICATS ESCOLA POLINYÀ,2027/16
2017-01-31,87.17,11,Educació,,,SERVICIOS MICROINFORMÁTICA S.A.,LECTURA IMPRESSORES EBM DESEMBRE 2016,16 007870
2017-01-31,8.58,11,Educació,,,"EDEN SPRINGS ESPAÑA, SAU",AIGUA,75/03386215 1
2017-01-31,12.87,11,Educació,,,"EDEN SPRINGS ESPAÑA, SAU",AIGUA,75/03386215 1
2017-01-31,53.94,11,Educació,,,EBM GINESTA,PRODUCTES FARMACÈUTICS EBM GINESTA - BESTRETA,27
2017-01-31,5.72,11,Educació,,,EBM BADABADOC,MATERIAL FARMACIOLA - BESTRETA,N000570/2016
2017-01-31,24.25,11,Educació,,,EBM GINESTA,MATERIAL FUNGIBLE EBM GINESTA - BESTRETA,9020767955
2017-01-31,7.5,11,Educació,,,EBM GINESTA,MATERIAL MANUALITATS EBM GINESTA - BESTRETA,33
2017-01-31,2.4,11,Educació,,,EBM GINESTA,MATERIAL FUNGIBLE EBM GINESTA - BESTRETA,32
2017-01-31,24.6,11,Educació,,,EBM BADABADOC,MATERIAL FUNGIBLE - BESTRETA,1609020016
2017-01-31,16.32,11,Educació,,,EBM BADABADOC,MATERIAL FUNGIBLE - BESTRETA,61898
2017-01-31,21.82,11,Educació,,,EBM BADABADOC,MATERIAL SAFATES - BESTRETA,FR161123125
2017-01-31,8.33,11,Educació,,,EBM BADABADOC,MATERIAL SAFATES - BESTRETA,A-V2016-00003400871
2017-01-31,5.16,11,Educació,,,EBM BADABADOC,MATERIAL FUNGIBLE - BESTRETA,203602216
2017-01-31,44.65,11,Educació,,,EBM BADABADOC,MATERIAL PANERA DELS TRESORS - BESTRETA,1610180022
2017-01-31,30.5,11,Educació,,,EBM BADABADOC,MATERIAL PANERA DELS TRESORS - BESTRETA,CU154217
2017-01-31,19.35,11,Educació,,,EBM BADABADOC,MATERIAL NADAL - BESTRETA,1611280045
2017-01-31,16.16,11,Educació,,,EBM BADABADOC,MATERIAL SAFATES - BESTRETA,FR16123127
2017-01-31,77.98,11,Educació,,,TELEFONICA DE ESPAÑA,Detalle de conceptos( 1 Dic. 16 - 31 Dic. 16 ) Facturacio LOT3 Desembre 2016,60L6RR009624
2017-01-31,3.63,11,Educació,,,"MARCTECNIC POLINYA, S. L.",MATERIAL OFICINA EDUCACIÓ,62088
2017-01-31,4.29,12,Àrea d'atenció a les persones,,,"EDEN SPRINGS ESPAÑA, SAU",AIGUA,75/03386215 1
2017-01-31,4.29,12,Àrea d'atenció a les persones,,,"EDEN SPRINGS ESPAÑA, SAU",AIGUA,75/03386215 1
2017-01-31,72.0,12,Àrea d'atenció a les persones,,,TELEFONICA DE ESPAÑA,Detalle de conceptos( 1 Dic. 16 - 31 Dic. 16 ) Facturacio LOT3 Desembre 2016,60L6RR009624
2017-01-31,108.78,13,Esports,,,TELEFONICA DE ESPAÑA,Detalle de conceptos( 1 Dic. 16 - 31 Dic. 16 ) Facturacio LOT3 Desembre 2016,60L6RR009624
2017-01-31,458.33,14,Dona i igualtat,,,ASSISTÈNCIA I GESTIÓ INTEGRAL,SUPORT PSICOLÒGIC PER A DONES DESMBRE 2016,A/3308
2017-01-31,10.87,15,Salut i consum ,,,SALUT I CONSUM,MATERIAL XOCOLATADA FESTA MASCOTES - BESTRETA,354009
2017-01-31,24.78,15,Salut i consum ,,,SALUT I CONSUM,MATERIAL XOCOLATADA FESTA MASCOTES - BESTRETA,A-V2016-00003982784
2017-01-31,50.06,15,Salut i consum ,,,SALUT I CONSUM,ALIMENTS TALLER CUINA SALUDABLE - BESTRETA,A-V2016-00003481104
2017-01-31,29.0,15,Salut i consum ,,,SALUT I CONSUM,2 BOMBONES BUTÀ XOCOLATADA FESTA DE LES MASCOTES - BESTRETA,73722
2017-01-31,34.4,15,Salut i consum ,,,"COMERCIAL DE VENTAS MACVEN, SL",MATERIAL MASCOTES,0023/16
2017-01-31,24.9,15,Salut i consum ,,,"COMERCIAL DE VENTAS MACVEN, SL",MATERIAL MASCOTES,0024/16
2017-01-31,499.62,15,Salut i consum ,,,"TERRANOVA CNC FRANQUICIAS, S.L.",MATERIAL MASCOTES,0022/16
2017-01-31,8.93,15,Salut i consum ,,,"ANGULO SANCHEZ, CARLOS",REPARTIMENT SOBRES TANATS PLAGA RATES,16
2017-01-31,619.23,15,Salut i consum ,,,"ANTICIMEX 3D SANIDAD AMBIENTAL, SA","CALVEGUERAM, DESINSECTACIÓ I DESRATITZACIÓ EDIFICIS MPALS DESEMBRE 2016",FA123888
2017-01-31,28.1,15,Salut i consum ,,,"ANTICIMEX 3D SANIDAD AMBIENTAL, SA",DESINSECTACIÓ I DESRATITZACIÓ CAN GAVARRA DESEMBRE 2016,FA123889
2017-01-31,233.06,15,Salut i consum ,,,HELP-GUAU,Servei de recollida i acollida d'animals de companyia  abandonats  a la via pública. Desembre de 2016.,A 16208
2017-01-31,340.48,15,Salut i consum ,,,HELP-GUAU,Servei de recollida i acollida d'animals de companyia  abandonats  a la via pública. Desembre de 2016.,A 16208
2017-01-31,124.72,15,Salut i consum ,,,"ILBA,S.L.",ACTIVITAT SALUT I CONSUM,0400001181
2017-01-31,63.2,15,Salut i consum ,,,"REIXACH PIÑAR, EVA",VISITA AL REFUGI I MEDICACIÓ GATS,071016
2017-01-31,185.12,15,Salut i consum ,,,"SERVICIOS SEMAT, S.A.",RENTAT I BUIDAT CONTENIDORS PARC DE LA PINEDA,D 2016/D/49
2017-01-31,82.94,15,Salut i consum ,,,"VILAPLANA DE JUAN, SUSANNA - CENTRE VETERINARI SANLLEHY",DESPESES VETERINARI ANIMALS,3/4T
2017-01-31,3989.8,16,Serveis socials,,,EL GRUP DE POLINYA,DINAMITZACIÓ AULA DE TARDA DESEMBRE 2016,25/16
2017-01-31,800.68,16,Serveis socials,,,"TELEVIDA SERVICIO SOCIOSANITARIO, S.L.",TELEASSISTÈNCIA DOMICILIARIA DESEMBRE 2016,FC-022387
2017-01-31,826.04,16,Serveis socials,,,"CORPORACIÓN ALIMENTARIA GUISSONA, S.A.",PRODUCTES ALIMENTARIS AJUTS,YHN0041
2017-01-31,1188.63,16,Serveis socials,,,"CORPORACIÓN ALIMENTARIA GUISSONA, S.A.",PRODUCTES ALIMENTARIS D'AJUTS,YHN0054
2017-01-31,60.5,16,Serveis socials,,,"TRANSMARQUES, S.A.",TRANSPORT AL REBOST SOLIDARI DESEMBRE 2016,101/16963
2017-01-31,27.0,16,Serveis socials,,,UNIVERSITAT POLITECNICA DE CATALUNYA (UPC),SERVEIS OPTOMÈTRICS,P100001018
2017-01-31,700.0,16,Serveis socials,,,EL GRUP DE POLINYA,CURS DE MONITORATGE ACTIVITATS DE LLEURE,24/16
2017-01-31,133.5,16,Serveis socials,,,EL GRUP DE POLINYA,ASSISTENCIA A L'ESPLAI DIARI 4º TRIMESTRE 2016,26/16
2017-01-31,2563.47,16,Serveis socials,,,EL GRUP DE POLINYA,DINAMITZACIÓ CASAL DE NADAL 21 INFANTS S SOCIALS,27/16
2017-01-31,114.03,16,Serveis socials,,,"ENDERMAR COLECTIVIDADES, SL",MENÚS MENJADOR ESCOLA ROSER CAPDEVILA,160669
2017-01-31,129.36,16,Serveis socials,,,"ENDERMAR COLECTIVIDADES, SL","BEQUES MENJADOR SET, OCT I NOV ESCOLA ROSER CAPDEVILA",160583
2017-01-31,14.4,18,Serveis de manteniment d'edificis i inversions,,,"HAPPYLUDIC PLAYGROUND AND URBAN EQUIPMENT, S.L.",Pilar de Fusta de 9x9x150 / Anclatge metAl.lic amb base quadrada per fixar pal,20162569
2017-01-31,80.0,18,Serveis de manteniment d'edificis i inversions,,,"JORDI L'ESPIGOL JARDINER, S.L.",AMPLIACIÓ MANTENIMENT JARDINERIA CAN GAVARRA DESEMBRE 2016,9688
2017-01-31,120.0,18,Serveis de manteniment d'edificis i inversions,,,"JORDI L'ESPIGOL JARDINER, S.L.",MANTENIMENT JARDINERIA CAN GAVARRA DESEMBRE 2016,9687
2017-01-31,296.57,18,Serveis de manteniment d'edificis i inversions,,,"PROCEDIMIENTO DE ASEO URBANO PAU, S.A.",Plantació arbre Prunus Cerasifera nifra C-130L al carrer Margaridu Xirgu de Polinya del Valles,P 00025
2017-01-31,271.92,18,Serveis de manteniment d'edificis i inversions,,,"PROCEDIMIENTO DE ASEO URBANO PAU, S.A.",Plantació arbre Citrus aurantium 18/20 en contenidor,P 00026
2017-01-31,147.5,18,Serveis de manteniment d'edificis i inversions,,,"PROSEÑAL, S.L.",Senyals d¿alumini de ø90cm R-107 (5.5T) / Transport,2016 EMITIDAS 896
2017-01-31,252.29,18,Serveis de manteniment d'edificis i inversions,,,"SERVEIS VIALS DEL VALLÈS, S.L.U.","AD 558/2016 - 5 SUBCARTELLS """"EXCEPTE VEHICLES AUTORITZATS""""",2016//163037
2017-01-31,41.26,18,Serveis de manteniment d'edificis i inversions,,,TELEFONICA DE ESPAÑA,Detalle de conceptos( 1 Dic. 16 - 31 Dic. 16 ) Facturacio LOT3 Desembre 2016,60L6RR009624
2017-01-31,25.62,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA XXI, S.L.U.",CONSUM ELÉCTRIC ENLLUMENAT PÚBLIC DEL 11/11/16 AL 14/12/16,040018965934 0257 S1M601N1162832
2017-01-31,703.2,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELÉCTRIC ENLLUMENAT PÚBLIC DEL 28/11/16 AL 29/12/16,999435532881 0768 P1M601N1962262
2017-01-31,483.94,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELÈCTRIC ENLLUMENAT PÚBLIC DEL 30/09/16 AL 30/11/16,082020748451 0291 P1M601N1951953
2017-01-31,579.69,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELÈCTRIC ENLLUMENAT PÚBLIC DE L' 01/12/16 AL 28/12/16,999435539298 0656 P1M601N1960951
2017-01-31,38.39,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELÈCTRIC ENLLUMENAT PÚBLIC DEL 02/12/16 AL 19/12/16,999435538241 0660 P1M601N1948945
2017-01-31,38.39,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELÈCTRIC ENLLUMENAT PÚBLIC DEL 02/12/16 AL 19/12/16,999435542051 0660 P1M601N1948946
2017-01-31,1244.92,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELÉCTRIC ENLLUMENAT PÚBLIC DEL 28/11/16 AL 29/12/16,999435442878 0618 P1M601N1962259
2017-01-31,5202.42,18,Serveis de manteniment d'edificis i inversions,,,"SOREA, SOCIEDAD REGIONAL DE ABASTECIMIENTO DE AGUAS, S.A.",INSTAL·LACIÓ I MUNTATGE DE RA - / MAL ESCOMESA DE REG I COMP - / TADOR AL CARRER ERNEST LLUCH,VOC00230116F00016
2017-01-31,883.88,18,Serveis de manteniment d'edificis i inversions,,,"ECOCLIMA VALLÈS, SL",PTI16-321 Substitució 2 radiadors en Pere Calders,PI-79
2017-01-31,107.76,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM GAS ESCOLA PERE CALDERS DEL 06/07/16 al 05/08/16,P0Z601Y0399940
2017-01-31,115.01,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM GAS ESCOLA PERE CALDERS DEL 05/08/16 al 06/09/16,P0Z601Y0399946
2017-01-31,254.06,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM GAS ESCOLA ROSER CAPDEVILA DEL 05/08/16 al 06/09/16,P0Z601Y0400955
2017-01-31,152.73,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM GAS ESCOLA PERE CALDERS DEL 16/06/16 al 06/07/16,P0Z617Y0003799
2017-01-31,635.6,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELÉCTRIC BIBLIOTECA 28/11/16 AL 29/12/16,999435449305 0641 P1M601N1962261
2017-01-31,369.95,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELÉCTRIC CENTRE CÍVIC DEL 28/11/16 AL 29/12/16,82000255883 0647 P1M601N1962353
2017-01-31,437.45,18,Serveis de manteniment d'edificis i inversions,,,"CATALANA DE CLIMA I C.LLONCH,S.L.",ANALISIS DE MOSTRES DAIGUA / PORTADES A ANALITZAR AL LABORA  / TORI NO INCLOSES EN CONTRACTE,100000000000 161648
2017-01-31,151.25,18,Serveis de manteniment d'edificis i inversions,,,"FIELDTURF POLIGRAS, S.A.",APLICACIÓ HERBICIDA A LA PISTA - MES DICIEMBRE,FE16 2002124.00
2017-01-31,179.27,18,Serveis de manteniment d'edificis i inversions,,,"PLANA FÀBREGA SABADELL, SL","MANTENIMENT ALARMA PG SANLELHY, S/N CAMP DE FUTBOL",FPSAB1602315
2017-01-31,264.49,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELÉCTRIC PISCINA DEL 28/11/16 AL 29/12/16,999435532313 0637 P1M601N1962264
2017-01-31,339.07,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELÉCTRIC PISTA POLIESPORTIVA DEL 28/11/16 AL 29/12/16,999435531489 0641 P1M601N1962265
2017-01-31,297.5,18,Serveis de manteniment d'edificis i inversions,,,"ECOCLIMA VALLÈS, SL",MANTENIMENT CLIMA CAN GAVARRA DESEMBRE 2016,MT-111
2017-01-31,278.4,18,Serveis de manteniment d'edificis i inversions,,,"SERVICIOS JAF, SA",Pels serveis de neteja prestats a vuit vivers privatius de CAN GAVARRA DESEMBRE 2016,V0/ 3639
2017-01-31,327.44,18,Serveis de manteniment d'edificis i inversions,,,"GUANTES BASPIN, S.L.",VESTUARI PLANS D'OCUPACIÓ,03891/16
2017-01-31,159.97,18,Serveis de manteniment d'edificis i inversions,,,"GUANTES BASPIN, S.L.",VESTUARI PLANS D'OCUPACIÓ,03891/16
2017-01-31,127.29,18,Serveis de manteniment d'edificis i inversions,,,"CANALS BOLAÑOS, ALICIA",MATERIAL MANTENIMENT CAMP DE FUTBOL,160268
2017-01-31,6.74,18,Serveis de manteniment d'edificis i inversions,,,"CANALS BOLAÑOS, ALICIA",MATERIAL MANTENIMENT ESCOLA PERE CALDERS,160266
2017-01-31,169.19,18,Serveis de manteniment d'edificis i inversions,,,"CANALS BOLAÑOS, ALICIA",MATERIAL MANTENIMENT ESCOLA PERE CALDERS,160266
2017-01-31,290.04,18,Serveis de manteniment d'edificis i inversions,,,"CANALS BOLAÑOS, ALICIA",MATERIAL MANTENIMENT ESCOLA PERE CALDERS,160266
2017-01-31,421.14,18,Serveis de manteniment d'edificis i inversions,,,"COMERCIAL LIDER, S.A.",MATERIAL MANTENIMENT EDIFICI AJUNTAMENT,604003057
