#Data,Import,Orgànica,Area,Funcional,Econòmica,Nom terc.,Text lliure,Document
2014-07-24,142.9,18,Serveis de manteniment d'edificis i inversions,920,21200,"PLANA FABREGA SABADELL, SL",MANTENIMENT ANUAL SISTEMA CONTRA-ROBATORI 30/5/14 AL 30/5/15  DEIXALLERIA,CP-SA1401825
2014-07-24,34.87,02,Serveis generals,920,21500,"EQUIPS D'OFICINA SALVANS, S.L.",LECTURA ant. 16643 act. 19845  Samsung ML3710ND  EQUIP 4668 RECEPCIÓ,1402211
2014-07-24,116.0,02,Serveis generals,920,21500,"EQUIPS D'OFICINA SALVANS, S.L.",LECTURA B/N EQUIP 4667 / LECTURA COL EQUIP 4667 PLANTA BAIXA,1402208
2014-07-24,18.19,02,Serveis generals,920,21500,"EQUIPS D'OFICINA SALVANS, S.L.",LECTURA ANT. 4515 I ACTUAL: 6185  SAMSUNG ML3710ND  EQUIP 4992  TERRITORI,1402214
2014-07-24,43.51,02,Serveis generals,920,21500,"EQUIPS D'OFICINA SALVANS, S.L.",LECTURA ANT. 19280 I ACTUAL: 23276  SAMSUNG ML-3710ND  EQUIP 4669 1a PLANTA,1402212
2014-07-24,9.9,02,Serveis generals,920,21500,"EQUIPS D'OFICINA SALVANS, S.L.",LECTURA B/N EQUIP 2935 / LECTURA COL EQUIP 2935 ALCALDIA,1402209
2014-07-24,40.52,03,Seguretat ciutadana,130,21500,"EQUIPS D'OFICINA SALVANS, S.L.",LECTURA ANT. 6948 ACTUAL: 10669  SAMSUNG ML3710ND  EQUIP 4826,1402213
2014-07-24,28.42,12,Àrea d'atenció a les persones,929,21500,"EQUIPS D'OFICINA SALVANS, S.L.",LECTURA 164530 act: 166580  Kyocera FS1030 DN  EQUIP 2142 SERVEIS SOCIALS,1402210
2014-07-24,187.2,08,Cultura,334,22609,"GIRAVENT PALLEROLA, SONIA",CURS PINTURA JUNY 2014,6/2014
2014-07-24,185.09,02,Serveis generals,920,21600,SOLUCIONES INFORMATICAS ISGO,MANTENIMENT MAIG 2014,140195
2014-07-24,1215.45,03,Seguretat ciutadana,130,20400,"ARVAL SERVICE LEASE, S.A.",RENTING COTXE POLI TOYOTA 5746HCH,2014264847
2014-07-24,70.02,04,Urbanisme,150,22103,"DISA PENINSULA, S.L.U.",BENZINA BRIGADA I TERRITORI JUNY 2014,001087641
2014-07-24,65.18,04,Urbanisme,150,22103,"DISA PENINSULA, S.L.U.",BENZINA BRIGADA MAIG 2014,001078633
2014-07-24,453.4,18,Serveis de manteniment d'edificis i inversions,160,22103,"DISA PENINSULA, S.L.U.",BENZINA BRIGADA I TERRITORI JUNY 2014,001087641
2014-07-24,325.55,18,Serveis de manteniment d'edificis i inversions,160,22103,"DISA PENINSULA, S.L.U.",BENZINA BRIGADA MAIG 2014,001078633
2014-07-24,240.61,18,Serveis de manteniment d'edificis i inversions,340,21200,"CATALANA DE CLIMA I C.LLONCH,S.L.",INTERVENCIÓ DUTXES CAMP DE FUTBOL,140617
2014-07-24,240.61,18,Serveis de manteniment d'edificis i inversions,340,21200,"CATALANA DE CLIMA I C.LLONCH,S.L.",INTERVENCIÓ DUTXES CAMP DE FUTBOL,140617
2014-07-24,676.75,18,Serveis de manteniment d'edificis i inversions,340,21200,"CATALANA DE CLIMA I C.LLONCH,S.L.",INTERVENCIÓ DUTXES CAMP DE FUTBOL,140617
2014-07-24,1172.43,18,Serveis de manteniment d'edificis i inversions,340,21200,"SERVICIOS JAF, SA",NETEJA VESTIDORS CAMP FUTBOL MAIG 2014,1728
2014-07-24,5572.92,06,Serveis municipals i via pública,169,22715,"ETRA BONAL, S.A.",MANTENIMENT ENLLUMENAT PÚBLIC I SUBMNISTRE COLUMNA C/ COMA C/CADÍ,14/00867
2014-07-24,302.5,09,"Comunicació, participació ciutadana i qualitat democràtica",923,22602,"CANO DE ARRIBAS, JOSEP",FOTOS REVETLLA SANT JOAN 2014,25/14
2014-07-24,302.5,09,"Comunicació, participació ciutadana i qualitat democràtica",923,22602,"CANO DE ARRIBAS, JOSEP",FOTOS NIT DE L'ESPORT,24/14
2014-07-24,726.0,09,"Comunicació, participació ciutadana i qualitat democràtica",923,22602,"CANO DE ARRIBAS, JOSEP",FOTOS OBRES MAIG A JUNY 2014,22/14
2014-07-24,826.8,09,"Comunicació, participació ciutadana i qualitat democràtica",923,22602,"ANMAN GRAFIQUES DEL VALLES, S.L.",IMPRESSIÓ AGENDA,140507
2014-07-24,108.9,02,Serveis generals,920,20500,"SIEMENS RENTING, S.A.",RENTING FOTOCOPIADORA RECEPCIÓ 28/06 AL 27/07,0092988781
2014-07-24,108.9,02,Serveis generals,920,20500,"SIEMENS RENTING, S.A.",RENTING FOTOCOPIADORA RECEPCIÓ 28/07 AL 27/08,0093015487
2014-07-24,524.17,18,Serveis de manteniment d'edificis i inversions,430,21200,"ECOCLIMA VALLÈS, SL",MANTENIMENT CLIMA CAN GAVARRA,EC-39
2014-07-24,1391.5,16,Serveis socials,232,22706,"GONZALEZ BODEGUERO, CARMEN",DINAMITZACIÓ CASAL D'AVIS JUNY 2014,06/14
2014-07-24,73.93,02,Serveis generals,920,20500,BNP PARIBAS LEASE GROUP SA  ( SUCURSAL ESPAÑA ),LLOGUER IMPRESORA GINESTA I FOTOCOPIADORA SERV. GENERALS JUNY 2014,ASB27166
2014-07-24,73.93,02,Serveis generals,920,20500,BNP PARIBAS LEASE GROUP SA  ( SUCURSAL ESPAÑA ),RENTING FOTOCOPIADORA GINESTA I SERV. GENERALS JULIOL 2014,ASB55351
2014-07-24,64.12,11,Educació,320,20500,BNP PARIBAS LEASE GROUP SA  ( SUCURSAL ESPAÑA ),LLOGUER IMPRESORA GINESTA I FOTOCOPIADORA SERV. GENERALS JUNY 2014,ASB27166
2014-07-24,64.12,11,Educació,320,20500,BNP PARIBAS LEASE GROUP SA  ( SUCURSAL ESPAÑA ),RENTING FOTOCOPIADORA GINESTA I SERV. GENERALS JULIOL 2014,ASB55351
2014-07-24,850.96,06,Serveis municipals i via pública,169,22715,"ETRA BONAL, S.A.",MANTENIMENT ENLLUMENAT PÚBLIC I SUBMNISTRE COLUMNA C/ COMA C/CADÍ,14/00867
2014-07-24,285.56,18,Serveis de manteniment d'edificis i inversions,160,22199,"DILEMA DESIGN, S.L.",PLAQUES METACRILAT NAU BRIGADA I PISCINA D'ESTIU,DD14229
2014-07-24,254.1,18,Serveis de manteniment d'edificis i inversions,340,22199,"DILEMA DESIGN, S.L.",PLAQUES METACRILAT NAU BRIGADA I PISCINA D'ESTIU,DD14229
2014-07-24,7.2,18,Serveis de manteniment d'edificis i inversions,169,22199,"COMERCIAL LIDER, S.A.",MATERIAL MANTENIMENT PISCINA,404001246
2014-07-24,48.05,18,Serveis de manteniment d'edificis i inversions,169,22199,"COMERCIAL LIDER, S.A.",MATERIAL BRIGADA MANTENIMENT AJUNTAMENT,404001244
2014-07-24,10.81,18,Serveis de manteniment d'edificis i inversions,169,22199,"COMERCIAL LIDER, S.A.",MATERIAL BRIGADA MANTENIMENT CENTRE CÍVIC,404001242
2014-07-24,7.14,18,Serveis de manteniment d'edificis i inversions,169,22199,"COMERCIAL LIDER, S.A.",MATERIAL BRIGADA MANTENIMENT ESCOLA ROSER CAPDEVILA,404001243
2014-07-24,87.68,18,Serveis de manteniment d'edificis i inversions,169,22199,"COMERCIAL LIDER, S.A.",MATERIAL BRIGADA MANTENIMENT ESCOLA ROSER CAPDEVILA,404001243
2014-07-24,779.85,18,Serveis de manteniment d'edificis i inversions,169,22199,FORJADO CERÁMICO Y MATERIAL DE CONTRUCCIONES ( FORCEMAT- BIGMAT),GRAÓ PUNT RODÓ GRIS LLIS MATERIAL BRIGADA,FV14-00921
2014-07-24,3.1,18,Serveis de manteniment d'edificis i inversions,169,22199,MACOPOL,SACS SORRA PER PISCINES,140115
2014-07-24,114.7,18,Serveis de manteniment d'edificis i inversions,169,22199,"SUBMINISTRES ROVIRA,SL -FERRETERIA ROVIRA",MATERIAL BRIGADA OBRES,252393
2014-07-24,359.15,18,Serveis de manteniment d'edificis i inversions,169,22199,"SUBMINISTRES ROVIRA,SL -FERRETERIA ROVIRA",MATERIAL PISCINES D'ESTIU,252395
2014-07-24,71.09,18,Serveis de manteniment d'edificis i inversions,169,22199,"SUBMINISTRES ROVIRA,SL -FERRETERIA ROVIRA",MATERIAL CONSERGE ESCOLA PERE CALDERS,252394
2014-07-24,98.76,02,Serveis generals,920,22002,SOLUCIONES INFORMATICAS ISGO,DISC DUR EBM BADABADOC ( AD 2038 ),140229
2014-07-24,853.05,03,Seguretat ciutadana,130,20400,"MUELAS NAVARRETE, RAFAEL - GRUAS SANTA COLOMA",SERVEI GRUA MAIG 2014,P-2014-05
2014-07-24,14.12,20,Promoció econòmica,430,22606,"TELES ROSA, VIVIANE PATRICIA",PUBLICITAT DE IV MOSTRA DEL COMERÇ POLINYÀ,156
2014-07-24,46.38,20,Promoció econòmica,430,22606,"TELES ROSA, VIVIANE PATRICIA",PUBLICITAT DE IV MOSTRA DEL COMERÇ POLINYÀ,156
2014-07-24,26978.69,06,Serveis municipals i via pública,169,22700,"SERVICIOS JAF, SA",SERVEI NETEJA EDIFICIS MUNICIPALS MAIG 2014,1730
2014-07-24,9.16,08,Cultura,330,22199,"TELEFONICA MOVILES, SA (MOVISTAR)","3 TELÈFONS NOKIA (CULTURA, JOVENTUT I POLICIA)",DGT14000062653
2014-07-24,113.74,08,Cultura,330,22199,"TELEFONICA MOVILES, SA (MOVISTAR)","3 TELÈFONS NOKIA (CULTURA, JOVENTUT I POLICIA)",DGT14000062653
2014-07-24,384.66,12,Àrea d'atenció a les persones,929,22717,"DIMAS ( EMPRESA D'INSERCIÓ SOCIAL, S.L.)",MUNTATGE TARIMA PLAÇA DE LA VILA 16/5 APLEC DE LA SARDANA,147/2014
2014-07-24,370.26,07,Medi ambient,179,22608,"PLANA FABREGA SABADELL, SL",CONNEXIÓ A CENTRAL RECEPTORA D'ALARMES LOCAL ADF,CP-SA1402061
2014-07-24,604.59,07,Medi ambient,179,22608,"PLANA FABREGA SABADELL, SL",INSTAL·LACIÓ SISTEMA ALARMA LOCAL ADF,CP-SA1402060
2014-07-24,445.89,16,Serveis socials,230,62501,"IOSS INTERNATIONAL OFFICE SOLUTIONS & SUPPLIES, S.L.",IMPRESSORA PER SERVEIS SOCIALS,201405443
2014-07-24,100.0,08,Cultura,332,22609,"CARRILLO TORRAS, MERCÈ",SESSIÓ CLUB LECTURA BIBLIOTECA 13/5/14,13/14
2014-07-24,518.18,02,Serveis generals,920,62601,"IOSS INTERNATIONAL OFFICE SOLUTIONS & SUPPLIES, S.L.",ESCÀNER RECEPCIÓ,201405489
2014-07-24,605.0,16,Serveis socials,232,22611,"CANO DE ARRIBAS, JOSEP",FOTOGRAFIES SETMANA DE LA GENT GRAN,19/14
2014-07-24,707.85,16,Serveis socials,232,22611,"EMPRESA SAGALÉS, S.A.",TRANSPORT SORTIDA GENT GRAN,01146T0125
2014-07-24,217.8,16,Serveis socials,232,22611,"FERRUS MARTI, RAFAEL",ACTUACIÓ MUSICAL 08/06/14 JORNADES GENT GRAN,03
2014-07-24,181.5,16,Serveis socials,232,22611,"GARZON BOSCH, MIQUEL",ACTUACIÓ MUSICAL 02/06/14 JORNADES GENT GRAN,6/14
2014-07-24,532.46,16,Serveis socials,232,22611,"GIRABAL TRESSERRAS, PERE  ( METALLS SIMBOLICS I ESPORTIUS )",TROFEUS JORNADES GENT GRAN,14085
2014-07-24,217.8,16,Serveis socials,232,22611,"GRAFIQUES MOGENT, SL",1300 TRIPTICS CASAL DE GENT GRAN,2009610
2014-07-24,42.77,16,Serveis socials,232,22611,"ILBA,S.L.",VARIS CATERING CASAL DE LA GENT GRAN,0400000725
2014-07-24,485.0,16,Serveis socials,232,22611,"ISAAC ROBLES, ENCARNACIÓN",REFRIGERIS XXIII JORNADES GENT GRAN,02/2014
2014-07-24,800.0,16,Serveis socials,232,22611,"ISAAC ROBLES, ENCARNACIÓN",DINAR CLOENDA XXIII JORNADES GENT GRAN,01/2014
2014-07-24,326.26,16,Serveis socials,232,22611,"PASTINATA CF, SL",INAGURACIÓ JORNADES GENT GRAN 2014,00055388
2014-07-24,72.6,16,Serveis socials,232,22611,"PRIETO ALDANA, CARMEN - LA FLORISTERIA DE CARMEN",3 RAMS DE FLORS PEL CASAL DE LA GENT GRAN,12/14
2014-07-24,65.93,16,Serveis socials,232,22611,"TUDELA VALLE, JULIA",CURS AMIGURI JORNADES GENT GRAN,2/14
2014-07-24,300.0,11,Educació,323,22700,"SORRIBES ROMERO, OSCAR",ACCIÓ FORMATIVA PIM PAM PUNK,1
2014-07-24,50.0,11,Educació,323,22700,"SORRIBES ROMERO, OSCAR",ACCIÓ FORMATIVA PIM PAM PUNK,1
2014-07-24,363.0,13,Esports,341,22609,"ACTIVA LA CULTURA, S.C.P.",ACTE ENTREGA PREMIS NIT D'ESPORT 20/6/14,14/31
2014-07-24,381.15,13,Esports,341,22609,"CLAVIJO MERCADER, XAVIER",DISSENY IMATGE LA NIT DE L'ESPORT I 20 DIPLOMES,000104
2014-07-24,484.0,13,Esports,341,22609,"DURAN ARAGON, OSCAR",20 UNITATS  TROFEU CILINDRE FUSTA,0236
2014-07-24,439.23,13,Esports,341,22609,PRINTOUT TROOP S.L.,PHOTOCALL LONA ESPORTS,14/3755
2014-07-24,84.64,02,Serveis generals,920,22002,"IOSS INTERNATIONAL OFFICE SOLUTIONS & SUPPLIES, S.L.",MONITOR RRHH,201405552
2014-07-24,33449.13,10,Joventut,331,22613,ARES SPORT EVENTS SL,CASAL D'ESTIU,AS140A000077
2014-07-24,291.22,10,Joventut,331,22609,"RASDAL DXT, SL",MATERIAL ESPORTIU ACTIVITATS JOVES,A/418
2014-07-24,1597.2,08,Cultura,332,22609,"ACTIVA LA CULTURA, S.C.P.",SERVEI SALA D'ESTUDI A LA BIBLIOTECA MUNICIPAL,14/26
2014-07-24,3025.0,08,Cultura,338,22612,"MIRANDA VALLES, XAVIER",ACTUACIÓ SANT JOAN,10
2014-07-24,580.8,08,Cultura,338,22612,GIRAMON,DECORACIÓ PLAÇA DE LA VILA SANT JOAN 2014,14-387
2014-07-24,580.8,20,Promoció econòmica,430,22199,"NAMASTECH, S.L.",PLANTILLES PER AL CRM DE CAN GAVARRA,140787
2014-07-24,68.2,11,Educació,320,22199,"ABACUS, S.COOP.C.L.",AUT.6175+6329 EXP:227/13+227/13 bis MATERIAL EDUCATIU,9010024278
2014-07-24,108.08,11,Educació,320,22199,"ABACUS, S.COOP.C.L.",AUT:6495 FASE: AD EXP: 246-13 MATERIAL EBM,9010024280
2014-07-24,13.7,04,Urbanisme,150,22699,"FIGUEROLA NOUS PROJECTES, S.L.",COPIES PLÀNOLS URBANISME,1-27761
2014-07-24,74.83,18,Serveis de manteniment d'edificis i inversions,169,22199,"COMERCIAL LIDER, S.A.",MATERIAL ELECTRIC BRIGADA PEL ROURE,404001245
2014-07-24,60.0,02,Serveis generals,920,22603,DIPUTACIO DE BARCELONA,PUBLICACIÓ LLICENCIA OBRES CENTRES DE CULTE,201402003283L
2014-07-24,60.0,02,Serveis generals,920,22603,DIPUTACIO DE BARCELONA,PUBLICACIÓ APROVACIÓ ORDENANÇA CONVIVENCIA,201402003281L
2014-07-24,60.0,02,Serveis generals,920,22603,DIPUTACIO DE BARCELONA,PUBLICACIÓ MODIFICACIÓ UNITAT ACTUACIÓ Nº. 8,201402003279L
2014-07-24,60.0,02,Serveis generals,920,22603,DIPUTACIO DE BARCELONA,PUBLICACIÓ MODIF. PLA GENERAL ORDENANÇA URBANA,201402003280L
2014-07-24,60.0,02,Serveis generals,920,22603,DIPUTACIO DE BARCELONA,PUBLICACIÓ PLECS CONDICIONS CONTRACTACIÓ,201402003282L
2014-07-24,200.0,02,Serveis generals,920,22603,ENTITAT AUTONOMA DEL DIARI OFICIAL I PUBL. DE LA GENERALITAT,EDICTE PLECS CLAUSULES CONTRACTACIÓ,AB/1407191
2014-07-24,179.32,02,Serveis generals,920,22001,Consorci Administració Oberta Cat,Certificat personal d'identificació xifrat i signatura reconeguda:,2014/A/1735
2014-07-24,530.37,18,Serveis de manteniment d'edificis i inversions,321,22102,"GAS NATURAL SERVICIOS SDG, S.A.",CONSUM GAS ESCOLA PERE CALDERS DEL 05/04/14 AL 07/05/14,FE14321147097200
2014-07-24,525.78,18,Serveis de manteniment d'edificis i inversions,321,22102,"GAS NATURAL SERVICIOS SDG, S.A.",CONSUM GAS EBM GINESTA DEL 05/04/14 AL 07/05/14,FE14321147097199
2014-07-24,390.83,18,Serveis de manteniment d'edificis i inversions,330,22102,"GAS NATURAL SERVICIOS SDG, S.A.",CONSUM GAS CENTRE CÍVIC DEL 22/03/14 AL 22/05/14,FE14321148423966
2014-07-24,754.79,18,Serveis de manteniment d'edificis i inversions,321,22102,"GAS NATURAL SERVICIOS SDG, S.A.",CONSUM GAS ESCOLA ROSER CAPDEVILA DEL 05/04/14 AL 07/05/14,FE14321147097198
2014-07-24,586.21,18,Serveis de manteniment d'edificis i inversions,340,22102,"GAS NATURAL SERVICIOS SDG, S.A.",CONSUM GAS CAMP DE FUTBOL DEL 05/04/14 AL 07/05/14,FE14321147097194
2014-07-24,51.97,18,Serveis de manteniment d'edificis i inversions,165,22100,"ENDESA ENERGIA XXI, S.L.U.",CONSUM ELÈCTRIC CN SERRA BARONA DEL 12/03/14 AL 14/05/14,AGRUP. 0545243
2014-07-24,3039.94,18,Serveis de manteniment d'edificis i inversions,320,22100,"ENDESA ENERGIA,S.A.",CONSUM ELÈCTRIC MAIG 2014,AGRUP. 1358989
2014-07-24,5345.7,18,Serveis de manteniment d'edificis i inversions,321,22100,"ENDESA ENERGIA,S.A.",CONSUM ELÈCTRIC MAIG 2014,AGRUP. 1358989
2014-07-24,1234.8,18,Serveis de manteniment d'edificis i inversions,330,22100,"ENDESA ENERGIA,S.A.",CONSUM ELÈCTRIC MAIG 2014,AGRUP. 1358989
2014-07-24,1287.34,18,Serveis de manteniment d'edificis i inversions,340,22100,"ENDESA ENERGIA,S.A.",CONSUM ELÈCTRIC MAIG 2014,AGRUP. 1358989
2014-07-24,1097.86,18,Serveis de manteniment d'edificis i inversions,920,22100,"ENDESA ENERGIA,S.A.",CONSUM ELÈCTRIC MAIG 2014,AGRUP. 1358989
2014-07-24,423.32,18,Serveis de manteniment d'edificis i inversions,929,22100,"ENDESA ENERGIA,S.A.",CONSUM ELÈCTRIC MAIG 2014,AGRUP. 1358989
2014-07-24,104.48,18,Serveis de manteniment d'edificis i inversions,179,22100,"ENDESA ENERGIA,S.A.",CONSUM ELÈCTRIC MAIG 2014,AGRUP. 1358989
2014-07-24,177.83,18,Serveis de manteniment d'edificis i inversions,160,22100,"ENDESA ENERGIA,S.A.",CONSUM ELÈCTRIC MAIG 2014,AGRUP. 1358989
2014-07-24,11046.8,18,Serveis de manteniment d'edificis i inversions,165,22100,"ENDESA ENERGIA,S.A.",CONSUM ELÈCTRIC ENLLUMENAT PÚBLIC MAIG 2014,AGRUP. 1358974
2014-07-24,738.1,03,Seguretat ciutadana,130,22699,"KALNAY CASA, LEONARDO ALBERTO",ESPECTACLE EDUACIÓ VIÀRIA,067
2014-07-24,954.69,18,Serveis de manteniment d'edificis i inversions,165,22100,"ENDESA ENERGIA,S.A.",RECTIFICACIÓ FACTURES CONSUM ELÈCTRIC ANY 2011 - 2012,RECT.FRES.2011
2014-07-24,3761.65,18,Serveis de manteniment d'edificis i inversions,320,22100,"ENDESA ENERGIA,S.A.",RECTIFICACIÓ FACTURES CONSUM ELÈCTRIC ANY 2011 - 2012,RECT.FRES.2011
2014-07-24,435.58,18,Serveis de manteniment d'edificis i inversions,321,22100,"ENDESA ENERGIA,S.A.",RECTIFICACIÓ FACTURES CONSUM ELÈCTRIC ANY 2011 - 2012,RECT.FRES.2011
2014-07-24,44.75,18,Serveis de manteniment d'edificis i inversions,330,22100,"ENDESA ENERGIA,S.A.",RECTIFICACIÓ FACTURES CONSUM ELÈCTRIC ANY 2011 - 2012,RECT.FRES.2011
2014-07-24,67.34,18,Serveis de manteniment d'edificis i inversions,340,22100,"ENDESA ENERGIA,S.A.",RECTIFICACIÓ FACTURES CONSUM ELÈCTRIC ANY 2011 - 2012,RECT.FRES.2011
2014-07-24,83.14,18,Serveis de manteniment d'edificis i inversions,920,22100,"ENDESA ENERGIA,S.A.",RECTIFICACIÓ FACTURES CONSUM ELÈCTRIC ANY 2011 - 2012,RECT.FRES.2011
2014-07-24,76.11,18,Serveis de manteniment d'edificis i inversions,929,22100,"ENDESA ENERGIA,S.A.",RECTIFICACIÓ FACTURES CONSUM ELÈCTRIC ANY 2011 - 2012,RECT.FRES.2011
2014-07-24,546.0,13,Esports,341,22609,CONSELL ESPORTIU DEL VALLÈS OCCIDENTAL SABADELL,INSCRIPCIONS PARTICIPANTS DEL MUNICIPI CURS 2013/2014 ALS JOCS ESPORTIUS ESCOLARS DE CATALUNYA,245/1314
2014-07-24,35.36,18,Serveis de manteniment d'edificis i inversions,160,21200,"PLANA FABREGA SABADELL, SL",REPARACIÓ SISTEMA ALARMA NAU BRIGADA,CP-SA1402020
2014-07-24,41.91,16,Serveis socials,232,48000,"GEDESCO, S.A. - MAHESO",PRODUCTES BANC D'ALIMENTS,PV262945
2014-07-24,560.95,02,Serveis generals,920,22200,"TELEFONICA MOVILES, SA (MOVISTAR)",CONSUMS MOBILS MAIG 2014,RELACIÓ MAIG 14
2014-07-24,156.5,03,Seguretat ciutadana,130,22200,"TELEFONICA MOVILES, SA (MOVISTAR)",CONSUMS MOBILS MAIG 2014,RELACIÓ MAIG 14
2014-07-24,301.34,04,Urbanisme,150,22200,"TELEFONICA MOVILES, SA (MOVISTAR)",CONSUMS MOBILS MAIG 2014,RELACIÓ MAIG 14
2014-07-24,53.15,08,Cultura,330,22200,"TELEFONICA MOVILES, SA (MOVISTAR)",CONSUMS MOBILS MAIG 2014,RELACIÓ MAIG 14
2014-07-24,196.32,12,Àrea d'atenció a les persones,929,22200,"TELEFONICA MOVILES, SA (MOVISTAR)",CONSUMS MOBILS MAIG 2014,RELACIÓ MAIG 14
2014-07-24,40.05,13,Esports,340,22200,"TELEFONICA MOVILES, SA (MOVISTAR)",CONSUMS MOBILS MAIG 2014,RELACIÓ MAIG 14
2014-07-24,115.38,18,Serveis de manteniment d'edificis i inversions,160,22200,"TELEFONICA MOVILES, SA (MOVISTAR)",CONSUMS MOBILS MAIG 2014,RELACIÓ MAIG 14
2014-07-24,10.89,11,Educació,320,22200,"TELEFONICA MOVILES, SA (MOVISTAR)",CONSUMS MOBILS MAIG 2014,RELACIÓ MAIG 14
2014-07-24,154.57,20,Promoció econòmica,430,22200,"TELEFONICA MOVILES, SA (MOVISTAR)",CONSUMS MOBILS MAIG 2014,RELACIÓ MAIG 14
2014-07-24,19.97,07,Medi ambient,179,22200,"TELEFONICA MOVILES, SA (MOVISTAR)",CONSUMS MOBILS MAIG 2014,RELACIÓ MAIG 14
2014-07-24,495.0,03,Seguretat ciutadana,130,22699,"ACTIVA LA CULTURA, S.C.P.",ACTIVITAT FORMACIÓ EDUCACIÓ VIAL,14/27
2014-07-24,137.64,03,Seguretat ciutadana,130,20300,"ZENON DIGITAL RADIO, SL.",QUOTA RENTING TERMINALS POLICIA LOCAL,14/3394/A
2014-07-24,464.4,06,Serveis municipals i via pública,169,22713,"CATALANA DE CLIMA I C.LLONCH,S.L.","CONTRACTE MANTENIMENT A/AC. ( EL ROURE, CAMP FUTBOL, GINESTA, AAPP ) MAIG 2014",140875
2014-07-24,363.0,02,Serveis generals,920,22604,"BRUALLA GOMEZ DE LA TORRE, VICTORIA",RECURS CASACIÓ UNIFICACIÓ DOCTRINA,T00009/14
2014-07-24,89.44,18,Serveis de manteniment d'edificis i inversions,169,22199,"COMERCIAL LIDER, S.A.",MATERIAL BRIGADA ARRANJAMENT LAVABO POLICIA,404001420
2014-07-24,29.11,18,Serveis de manteniment d'edificis i inversions,169,22199,"COMERCIAL LIDER, S.A.",MATERIAL BRIGADA PER ARRANJAMENT NAU BRIGADA,404001421
2014-07-24,51.57,18,Serveis de manteniment d'edificis i inversions,169,22199,"FLUIDRA ESPAÑA, S.A.U.",MATERIALS PISCINES MUNICIPALS D'ESTIU,586901-N
2014-07-24,16.58,18,Serveis de manteniment d'edificis i inversions,169,22199,MACOPOL,MATERIAL BRIGADA,140113
2014-07-24,61.45,03,Seguretat ciutadana,130,22199,"TELEFONICA MOVILES, SA (MOVISTAR)","3 TELÈFONS NOKIA (CULTURA, JOVENTUT I POLICIA)",DGT14000062653
2014-07-24,60.0,02,Serveis generals,920,22603,DIPUTACIO DE BARCELONA,PUBLICACIÓ DESERTA LICITACIÓ 3 PLACES D'APARCAMENT,201402003717L
2014-07-24,1610.44,18,Serveis de manteniment d'edificis i inversions,160,20200,"JOMAG, SL",LLOGUER LOCAL BRIGADA JULIOL 2014,0262
2014-07-24,80.0,02,Serveis generals,920,22603,DIPUTACIO DE BARCELONA,INFORMACIÓ PÚBLICA EXPEDIENT CONCESSIÓ LLICÈNCIA MPAL AMBIENTAL,201402004273L
2014-07-24,200.0,02,Serveis generals,920,22603,ENTITAT AUTONOMA DEL DIARI OFICIAL I PUBL. DE LA GENERALITAT,PUBLICACIÓ APROVACIÓ ORDENANÇA MERCAT,AB/1409037
2014-07-30,10604.55,05,Obres,169,22699,"COBREZINC ARQUITECTURA, S.L.",REPARACIÓ COBERTA PAS FASE 1,2014034
2014-08-28,1966.25,05,Obres,155,61900,"ESTUDI D'ENGINYERIA VALL, S.L.P",50% DIRECCIÓ OBRES PSG. ESGLESIA,049/14
2014-08-28,524.76,14,Dona i igualtat,232,22706,ASSISTÈNCIA I GESTIÓ INTEGRAL,SERVEI ATENCIÓ PSICOLÒGICA JUNY 2014,A/2170
2014-08-28,211.75,03,Seguretat ciutadana,130,21900,"DRAGCLIC, S.L.",PROGRAMA INFORMATIC GESTIÓ POLICIAL DRAG GENER 14,14-2014
2014-08-28,211.75,03,Seguretat ciutadana,130,21900,"DRAGCLIC, S.L.",PROGRAMA INFORMATIC POLICIA JULIOL 14,155-2014
2014-08-28,15.72,02,Serveis generals,920,22002,"MARCTECNIC POLINYA, S. L.",TÒNER EPSON RRHH,40880
2014-08-28,4516.6,06,Serveis municipals i via pública,162,22700,"CESPA GESTIÓN DE RESIDUOS, S.A.",TRACTAMENT FORM JUNY 2014,14J9PZ000025
2014-08-28,4215.57,06,Serveis municipals i via pública,162,22700,"CESPA GESTIÓN DE RESIDUOS, S.A.",UTILITZACIÓ PLANTA CAN BARBA MAIG 2014,14J9PZ000008
2014-08-28,261.27,06,Serveis municipals i via pública,162,22700,CONSORCI GESTIO DE RESIDUS DEL  VALLES OCCIDENTAL,UTILITZACIÓ PLANTA TRACTAMENT VOLUMINOSOS JULIOL 2014,225/2014
2014-08-28,10585.19,06,Serveis municipals i via pública,162,22700,CONSORCI GESTIO DE RESIDUS DEL  VALLES OCCIDENTAL,UTILITZACIÓ PLANTA CTR. VACARISSES JULIOL 2014,210/2014
2014-08-28,66.13,06,Serveis municipals i via pública,162,22700,"EMBALAJES MONTE, SL",TRACTAMENT FUSTA,105
2014-08-28,6.06,06,Serveis municipals i via pública,162,22700,"INNOVET-98,S.L.  - MASCAROL",INCINERACIÓ ANIMALS,35474
2014-08-28,81.4,06,Serveis municipals i via pública,162,22700,"TERRASSA NETA, S.A.",TRANSFERÈNCIA ENVASOS JUNY 2014,2.014/1.860
2014-08-28,8.16,06,Serveis municipals i via pública,162,22700,"FOMENT DEL RECICLATGE, S.A.",LLOGUER CONTENIDOR CEMENTIRI,FR/14-398002
