#Data,Import,Orgánica,Area,Funcional,Económica,Nom terc.,Text lliure,Document
2017-05-30,160.87,18,Serveis de manteniment d'edificis i inversions,,,"CANALS BOLAÑOS, ALICIA",MATERIAL ESCOLA ROSER CAPDEVILA
2017-05-30,19.63,18,Serveis de manteniment d'edificis i inversions,,,"CANALS BOLAÑOS, ALICIA",MATERIAL ESCOLA PERE CALDERS albarán: 170253
2017-05-30,165.3,18,Serveis de manteniment d'edificis i inversions,,,"CANALS BOLAÑOS, ALICIA",MATERIAL ESCOLA POLINYÀ
2017-05-30,302.5,09,"Comunicació, participació ciutadana i qualitat democràtica",,,"CANO DE ARRIBAS, JOSEP",FOTOGRAFIES DIA DE SANT JORDI
2017-05-30,605.0,09,"Comunicació, participació ciutadana i qualitat democràtica",,,"CANO DE ARRIBAS, JOSEP",FOTOGRAFIES POBLE POLINYÀ
2017-05-30,114.83,02,Serveis generals,,,"CARLOS CASTILLA INGENIEROS, S.A.",SERVEIS EPSILON RRHHH
2017-05-30,540.0,17,Ocupació,,,"CEREZO AVILA, MARTA",CURS D'ANGLES A1 I A2  MES ABRIL 2017
2017-05-30,4331.67,06,Serveis municipals i via pública,,,"CESPA GESTIÓN DE RESIDUOS, S.A.",TRACTAMENT FORM MARÇ 2017
2017-05-30,500.0,13,Esports,,,CLUB CICLISTA POLINYÀ,SUBVENCIÓ 2016 COL·LABORACIÓ AJUNTAMENT I CLUB CICLISTA POLINYÀ
2017-05-30,420.0,13,Esports,,,CLUB PETANCA POLINYÀ,SUBVENCIÓ 2016 COL·LABORACIÓ AJUNTAMENT I CLUB PETANCA POLINYÀ
2017-05-30,184.0,15,Salut i consum ,,,"COMERCIAL DE VENTAS MACVEN, SL",ALIMENTACIÓ GATS
2017-05-30,19.8,18,Serveis de manteniment d'edificis i inversions,,,"COMERCIAL LIDER, S.A.",MATERIAL MANTENIMENT 
2017-05-30,136.75,18,Serveis de manteniment d'edificis i inversions,,,"COMERCIAL LIDER, S.A.",MATERIAL MANTENIMENT 
2017-05-30,30.42,18,Serveis de manteniment d'edificis i inversions,,,"COMERCIAL LIDER, S.A.",MATERIAL MANTENIMENT 
2017-05-30,22.69,18,Serveis de manteniment d'edificis i inversions,,,"COMERCIAL LIDER, S.A.",MATERIAL MANTENIMENT 
2017-05-30,442.58,18,Serveis de manteniment d'edificis i inversions,,,"COMERCIAL LIDER, S.A.",MATERIAL MANTENIMENT 
2017-05-30,902.49,06,Serveis municipals i via pública,,,CONSORCI GESTIO DE RESIDUS DEL  VALLES OCCIDENTAL,ENTRADA TONES VOLUMINOSOS PLANTA INTERCOM.MES DE MARÇ 2017
2017-05-30,3630.0,20,Promoció econòmica,,,DIAGTRES SUPPLY CHAIN MANAGEMENT,"REALITZACIÓ DIAGNOSTIC 3 EMPRESES ( HERMEX, IND. GALI, SORRIBAS)"
2017-05-30,197.1,02,Serveis generals,,,"DIMO EXPRES, S.L. - UNIPOST, SERVICIO POSTAL GLOBAL",SERVEI DE CARTES ABRIL 2017
2017-05-30,80.0,02,Serveis generals,,,DIPUTACIO DE BARCELONA,EDICTE APROV. DEFINITIVA PROJECTE UA17
2017-05-30,80.0,02,Serveis generals,,,DIPUTACIO DE BARCELONA,EDICTE INFORMACIÓ PUBLICA PROJECTE REPARCEL.LACIÓ UA17
2017-05-30,60.0,02,Serveis generals,,,DIPUTACIO DE BARCELONA,PUBLICACIÓ DIVERSOS PROJECTES SOBRE CLIMATITZACIÓ
2017-05-30,73.25,16,Serveis socials,,,"DISA PENINSULA, S.L.U.",BENZINA FURGONETA SERVEIS SOCIALS
2017-05-30,78.65,01,Presidència-Òrgans de govern,,,DOUBLET,COMPRA DE BANDERES
2017-05-30,228.69,03,Seguretat ciutadana,,,"DRAGCLIC, S.L.",MANTENIMENT PROGRAMA POLICIA LOCAL
2017-05-30,590.38,06,Serveis municipals i via pública,,,ECOLOGICA IBER. Y MEDITERRANEA S.A.,CISTERNA
2017-05-30,334.3,06,Serveis municipals i via pública,,,ECOLOGICA IBER. Y MEDITERRANEA S.A.,RECOLLIDA I TRANSPORT
2017-05-30,3989.8,16,Serveis socials,,,EL GRUP DE POLINYA,DINAMITZACIÓ AULA TARDA ABRIL 2017
2017-05-30,695.0,16,Serveis socials,,,EL GRUP DE POLINYA,DINAMITZACIÓ CASAL SETMANA SANTA 11 INFANTS
2017-05-30,227.8,16,Serveis socials,,,"ENDERMAR COLECTIVIDADES, SL",MENUS ESCOLA ROSER CAPDEVILA MARÇ 2017
2017-05-30,25.18,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA XXI, S.L.U.",CONSUM ENLLUMENAT PUBLIC DEL 2/03 AL 4/4/17
2017-05-30,777.4,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",Consum elèctric Ajuntament del 28/02/17 al 24/03/17
2017-05-30,409.94,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC BIBLIOTECA DEL 28/02 AL 25/03/17
2017-05-30,765.59,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC CAMP DE FUTBOL DEL 27/2 AL 31/03/17
2017-05-30,752.81,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC CAN GAVARRA DEL 28/2 AL 27/03/17
2017-05-30,295.35,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC CENTRE CIVIC DEL 28/02 AL 27/03/17
2017-05-30,150.02,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC DEL ORGANISME DEL 2/3 AL 31/03/17
2017-05-30,1774.48,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC EL ROURE DEL 27/02 AL 31/03/17
2017-05-30,174.69,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC ENLLUMENAT PUBLIC 31/01 AL 28/02/17
2017-05-30,674.36,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC ENLLUMENAT PUBLIC 31/12/16 AL 28/02/17
2017-05-30,625.28,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC ENLLUMENAT PUBLIC 31/12/2016 AL 28/02/17
2017-05-30,536.94,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC ESCOLA BRESSOL BADABADOC DEL 28/02 AL 27/03/17
2017-05-30,499.09,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC ESCOLA BRESSOL GINESTA DEL 27/2 AL 31/03/17
2017-05-30,1879.23,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC ESCOLA PERE CALDERS DEL 27/2 AL 31/03/17
2017-05-30,1416.83,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC ESCOLA ROSER CAPDEVILA DEL 27/2 AL 31/03/17
2017-05-30,220.27,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC LOCAL ATENCIÓ A LES PERS. DEL 28/2 AL 25/03/17
2017-05-30,280.6,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC NAU BRIGADA DEL 01/3 AL 27/03/17
2017-05-30,275.78,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC PISCINA MUNICIPALS DEL 27/2 AL 24/3/17
2017-05-30,239.73,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC PISTA POLIESPORTIVA DEL 27/2 AL 25/3/17
2017-05-30,58.88,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ENLLUMENAT ANTIC LOCAL POL DEL 01/2 AL 31/03/17
2017-05-30,275.59,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ENLLUMENAT ELECTRIC DEL 30/01 AL 25/03/17
2017-05-30,670.74,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ENLLUMENAT ELECTRIC DEL 31/01 AL 02/04/17
2017-05-30,295.02,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ENLLUMENAT PUBLIC 25/01 AL 31/03/017
2017-05-30,436.33,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ENLLUMENAT PUBLIC 31/01 AL 25/03/17
2017-05-30,703.45,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ENLLUMENAT PUBLIC 31/01 AL 28/02/17
2017-05-30,485.22,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ENLLUMENAT PUBLIC DEL 01/3 AL 31/03/17
2017-05-30,644.43,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ENLLUMENAT PUBLIC DEL 1/2 AL 27/3/17
2017-05-30,394.87,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ENLLUMENAT PUBLIC DEL 1/2 AL 27/3/17
2017-05-30,448.64,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ENLLUMENAT PUBLIC DEL 27/2 AL 24/3/17
2017-05-30,906.75,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ENLLUMENAT PUBLIC DEL 27/2 AL 31/03/17
2017-05-30,592.22,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ENLLUMENAT PUBLIC DEL 28/02 AL 24/03/17
2017-05-30,251.73,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ENLLUMENAT PUBLIC DEL 28/02 AL 24/03/17
2017-05-30,713.32,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ENLLUMENAT PUBLIC DEL 28/2 AL 25/03/17
2017-05-30,415.6,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ENLLUMENAT PUBLIC DEL 28/2 AL 25/03/17
2017-05-30,198.72,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ENLLUMENAT PUBLIC DEL 30/1 AL 25/03/17
2017-05-30,784.54,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ENLLUMENAT PUBLIC DEL 31/01 AL 02/04/17
2017-05-30,700.54,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ENLLUMENAT PUBLIC DEL 31/01 AL 02/04/17
2017-05-30,676.92,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ENLLUMENAT PUBLIC DEL 31/01 AL 02/04/17
2017-05-30,341.3,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ENLLUMENAT PUBLIC DEL 31/01 AL 25/03/17
2017-05-30,359.22,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ENLLUMENAT PUBLIC DEL 31/01 AL 25/03/17
2017-05-30,330.27,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ENLLUMENAT PUBLIC DEL 31/01 AL 27/03/17
2017-05-30,660.12,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM GAS CAMP FUTBOL DEL 06/03  AL 03/4/17
2017-05-30,1442.3,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM GAS CENTRE CIVIC DEL 25/1 AL 24/03/17
2017-05-30,26.03,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM GAS EL ROURE  DEL 25/1 AL 24/03/17
2017-05-30,136.9,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",Consum GAS Escola Bressol Badabadoc del  24/5/16 al 22/07/2016
2017-05-30,1845.75,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM GAS ESCOLA BRESSOL BADABADOC DEL 25/1 AL 24/3/17
2017-05-30,935.67,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM GAS ESCOLA BRESSOL GINESTA DEL 06/3 AL 03/4/17
2017-05-30,1142.42,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM GAS ESCOLA PERE CALDERS DEL 06/03 AL 03/04/17
2017-05-30,1040.93,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM GAS ESCOLA ROSER CAPDEVILA DEL 06/03 AL 03/04/17
2017-05-30,218.4,02,Serveis generals,,,ENTITAT AUTONOMA DEL DIARI OFICIAL I PUBL. DE LA GENERALITAT,Taxa normal DOGC. Edicte aprovació inicial de varis projectes de climatització
2017-05-30,218.4,02,Serveis generals,,,ENTITAT AUTONOMA DEL DIARI OFICIAL I PUBL. DE LA GENERALITAT,Taxa normal DOGC. Edicte sobre publicació de l'Ordenança d'administració electrònica
2017-05-30,271.92,02,Serveis generals,,,"EQUIPS D'OFICINA SALVANS, S.L.",5349 ANT: 84424 ACT:89966 UBI: SERVEIS CENTRALS ( 1ª PLANTA) / 5349 ANT: 37876 ACT: 42663 UBI: SERVEIS CENTRALS ( 1ª PLA
2017-05-30,21.08,02,Serveis generals,,,"EQUIPS D'OFICINA SALVANS, S.L.",Còpies impressora Territori MARÇ 4922 ANT: 42650 ACT: 44327
2017-05-30,640.0,17,Ocupació,,,"FLÓ ESTEVE, ANNA Mª",FORMACIÓ COMPETENCIES PER L'OCUPACIÓ
2017-05-30,640.0,17,Ocupació,,,"FLÓ ESTEVE, ANNA Mª",FORMACIÓ COMPETENCIES PER L'OCUPACIÓ
2017-05-30,8.16,06,Serveis municipals i via pública,,,"FOMENT DEL RECICLATGE, S.A.",LLOGUER CEMENTIRI MARÇ 2017
2017-05-30,306.13,21,Gent gran,,,"FRUITÓS PIQUÉ, GEMMA - GIM GEMMA",ACONDICIONAMENT FISIC GENT GRAN ABRIL 2017
2017-05-30,189.0,08,Cultura,,,"GIRAVENT PALLEROLA, SONIA",CURS DE PINTURA ABRIL 2017
2017-05-30,435.6,20,Promoció econòmica,,,GLOBAL SERVEIS FORMATIUS SCP,CURS EINES PRACTIQUES GESTIÓ EMOCIONAL 16/3/17
2017-05-30,30.59,18,Serveis de manteniment d'edificis i inversions,,,"GUANTES BASPIN, S.L.",4767 42 PANT. FORRO AV 40-42 NARANJA COMBI TEFLON 274
2017-05-30,459.8,15,Salut i consum ,,,HELP-GUAU,CAPTURA D'ANIMALS
2017-05-30,284.7,18,Serveis de manteniment d'edificis i inversions,,,"ILUNION LIMPIEZA Y MEDIOAMBIENTE, SAU",NETEJA CAN GAVARRA
2017-05-30,269.0,18,Serveis de manteniment d'edificis i inversions,,,"INDUSTRIAL DE ELEVACION,S.A. -INELSA-",CONSERVACIÓN 2º TRIMESTRE 2017
2017-05-30,462.4,18,Serveis de manteniment d'edificis i inversions,,,"INDUSTRIAL DE ELEVACION,S.A. -INELSA-",CONSERVACIÓN 2º TRIMESTRE 2017.
2017-05-30,12.3,06,Serveis municipals i via pública,,,"INNOVET-98,S.L.  - MASCAROL",INCINERACIÓ RESTES ANIMALS
2017-05-30,1100.0,20,Promoció econòmica,,,"INTERFASE - Ingeniería de Organización y Sistemas, S.L.",Assessorament especialitzat Via C a l'empresa ADASOL ELECTRONICS S.L.
2017-05-30,1100.0,20,Promoció econòmica,,,"INTERFASE - Ingeniería de Organización y Sistemas, S.L.",Assessorament especialitzat Via C a l'empresa MIKUIN DEVELOPERS SL
2017-05-30,1100.0,20,Promoció econòmica,,,"INTERFASE - Ingeniería de Organización y Sistemas, S.L.",Assessorament especialitzat Via C a l'empresa WIRETECH S.L.
2017-05-30,423.5,18,Serveis de manteniment d'edificis i inversions,,,"INTEROAD, S.L.",PINTAT PAS VIANANTS RAMBLA
2017-05-30,1100.0,20,Promoció econòmica,,,"J. MERCADER CONSULTORS, S.L.  ( MERCACONSULT )",ASSESSORAMENT ESPECIALITZAT A EMPRESES
2017-05-30,770.0,20,Promoció econòmica,,,"J. MERCADER CONSULTORS, S.L.  ( MERCACONSULT )",ASSESSORAMENT ESPECIALITZAT EMPRESES
2017-05-30,2400.0,20,Promoció econòmica,,,"J. MERCADER CONSULTORS, S.L.  ( MERCACONSULT )",CURS GESTIÓ ADMINISTRATIVA
2017-05-30,2297.69,06,Serveis municipals i via pública,,,"JORDI L'ESPIGOL JARDINER, S.L.",MANTENIMENT JARDINERIA CAN ROVIRA ABRIL 2017
2017-05-30,199.92,02,Serveis generals,,,"LYRECO ESPAÑA, SA. ( OFISERVICE - ANTALIS )",MATERIAL D'OFICINA
2017-05-30,10.87,18,Serveis de manteniment d'edificis i inversions,,,MACOPOL,COLLAK ESPUMA FOAM PISTOLA
2017-05-30,56.0,18,Serveis de manteniment d'edificis i inversions,,,MACOPOL,RAPIDO NATURAL PROMPT
2017-05-30,56.0,18,Serveis de manteniment d'edificis i inversions,,,MACOPOL,RAPIDO NATURAL PROMPT
2017-05-30,14.0,18,Serveis de manteniment d'edificis i inversions,,,MACOPOL,RAPIDO NATURAL PROMPT
2017-05-30,363.11,18,Serveis de manteniment d'edificis i inversions,,,MACOPOL,RUBI VARILLA MEZCLADORA M-100 / PORTLAND SACO 35 KGS / PALETS MADERA (CARGO)
2017-05-30,28.79,17,Ocupació,,,"MARCTECNIC POLINYA, S. L.",CINTA DYMO 91201 DEPARTAMENTO DE OCUPACION (YOLANADA)
2017-05-30,504.57,18,Serveis de manteniment d'edificis i inversions,,,"MARSAL EXCAVACIONS, S.L.",Zanja per reixa i bordillo de correus.
2017-05-30,460.0,17,Ocupació,,,MELENDEZ ASENSIO SANDRA,CURS DE FORMACIÓ AT. SOCIOSANITARIA PERS. INST. SOCIALS ABRIL
2017-05-30,508.2,18,Serveis de manteniment d'edificis i inversions,,,"METREVER SERVEIS I MANTENIMENT, S.L.",Substitució lampadas focus torreta
2017-05-30,936.0,09,"Comunicació, participació ciutadana i qualitat democràtica",,,"MIRADA LOCAL, SL",Redacció i disseny gràfic de la revista d'informació municipal Polinyà (abril)
2017-05-30,690.0,17,Ocupació,,,"MOLINER MILAN, Mª PILAR",FORMACIÓ AT. SOCIOSANITARIA PERS. DEPENDENTS ABRIL 2017
2017-05-30,433.14,18,Serveis de manteniment d'edificis i inversions,,,"NEUMATICOS POLINYA, S.L.",REPARACIÓ NISSAN PRIMASTAR 
2017-05-30,509.22,18,Serveis de manteniment d'edificis i inversions,,,"NEUMATICOS POLINYA, S.L.",REPARACIÓ VEHICLE 
2017-05-30,289.19,04,Urbanisme,,,"NEUMATICOS POLINYA, S.L.",REPARACIÓ VEHICLE
2017-05-30,330.0,20,Promoció econòmica,,,"NEW SIGHT, S.L.","Consultoria i assessoria empresarial ( Assumpte: Assessorament a la empresa NUPIK INTERNACIONAL, S.A. , Consultoria empr"
2017-05-30,920.0,17,Ocupació,,,"OTERO GARCIA, YOLANDA",CURS AT. SOCIOSANITARIA PERS. DEPENDENTS ABRIL 2017
2017-05-30,4265.25,20,Promoció econòmica,,,PIMEC,Pla de Dinamització Polígon Sud-Est / Foment de l'Associacionisme AEP PI Sud-Est i Ca N'Humet (50% final)
2017-05-30,201.75,18,Serveis de manteniment d'edificis i inversions,,,"PLANA FÀBREGA SABADELL, SL",MANTENIMENT INTRUSIÓ AL.LARMA CAN GAVARRA 01/3/17 AL 01/03/18
2017-05-30,90.75,18,Serveis de manteniment d'edificis i inversions,,,"PLANA FÀBREGA SABADELL, SL",REPARAR AL.LARMA ESCOLA BRESSOL GINESTA
2017-05-30,816.75,20,Promoció econòmica,,,"PLANAS BONET, RICARD",FORMACIÓ LES 6 CLAUS PER CREAR UN PRODUCTE
2017-05-30,356.95,20,Promoció econòmica,,,"PLANAS BONET, RICARD",FORMACIÓ MARQUETING PERSONES EMPRENEDORES  I EMPRESES
2017-05-30,141.05,16,Serveis socials,,,"POLIVET, SCP",DIFERENTS VISITES MARÇ 2017
2017-05-30,383.06,18,Serveis de manteniment d'edificis i inversions,,,"PROCEDIMIENTO DE ASEO URBANO PAU, S.A.",Preparació d'unes jardineres per un hort escolar a la llar d'infants Escola Bressol Badabadoc
2017-05-30,24549.18,06,Serveis municipals i via pública,,,"PROCEDIMIENTO DE ASEO URBANO PAU, S.A.","VARIOS ( Facturació del servei corresponent a la """" Conservació i manteniment de la jardineria dels espais públics de Pol"
2017-05-30,333.96,02,Serveis generals,,,"PUBLILINEA,S.A.",PUBLICACIÓ EDICTE PROJECTE 10/4/17
2017-05-30,67.54,06,Serveis municipals i via pública,,,"PUIGFEL, SAU",7R1721197 (TN) CAN CANYADELL / RUNA NETA  Ref: 0677JCH / 7R1721197 (TN) DIPOSIT CLASE I / CANON ARC  Ref: 0677JCH
2017-05-30,352.0,21,Gent gran,,,"RIPOLLET AUTOCARS, SL",TRASLLAT AL FORUM
2017-05-30,2965.0,17,Ocupació,,,"ROIG RAIG, LAURA",CURS FORMACIÓ OPERADORS AUX. ENREGISTRAMENT DADES
2017-05-30,440.05,02,Serveis generals,,,SERVICIOS MICROINFORMÁTICA S.A.,TONER OPENPRINT HP LASERJET CF210X NEGRO ALTA CAP.                                              ( Part Number:(P)CF210X
2017-05-30,34487.34,06,Serveis municipals i via pública,,,"SERVICIOS SEMAT, S.A.",. - Altres despeses Abril 2017 / . - Control i gestió del Servei Abril 2017 / . - Varis Abril 2017 / . - Ajustament econ
2017-05-30,98.82,15,Salut i consum ,,,"SERVICIOS SEMAT, S.A.",. - Buidat contenidors Parc de la Pineda 22032017
2017-05-30,86.3,15,Salut i consum ,,,"SERVICIOS SEMAT, S.A.",. - Neteja contenidor Parc de la Pineda 19042017 / . - Buidat contenidor Parc de la Pineda 19042017
2017-05-30,169.99,04,Urbanisme,,,"SIMARRO SOFTWARE, S.A.",GESTOR DE BASE DE DADES Y GESTOR DOCUMENTAL ( SIMAFICH )
2017-05-30,169.99,04,Urbanisme,,,"SIMARRO SOFTWARE, S.A.",GESTOR DE BASE DE DADES Y GESTOR DOCUMENTAL ( SIMAFICH )
2017-05-30,169.99,04,Urbanisme,,,"SIMARRO SOFTWARE, S.A.",GESTOR DE BASE DE DADES Y GESTOR DOCUMENTAL ( SIMAFICH )
2017-05-30,755.73,02,Serveis generals,,,"SOCIEDAD ESTATAL CORREOS Y TELÉGRAFOS,S.A.",SERVEI DE CORREOS MARÇ 2017
2017-05-30,1280.0,17,Ocupació,,,"SOLSONA GILABERT, GLORIA",SESSIÓ FORMATIVES COMPETENCIES PER L'OCUPACIÓ
2017-05-30,1280.0,17,Ocupació,,,"SOLSONA GILABERT, GLORIA",SESSIÓ FORMATIVES COMPETENCIES PER L'OCUPACIÓ
2017-05-30,314.6,02,Serveis generals,,,SOLUCIONES INFORMATICAS ISGO,INTERVENCIONS DIFERENTS INCIDENCIES INFORMATIQUES MARÇ 2017
2017-05-30,423.5,02,Serveis generals,,,SOLUCIONES INFORMATICAS ISGO,INTERVENCIONS PER LA TEMPESTA 24 i 25/3/17
2017-05-30,355.79,18,Serveis de manteniment d'edificis i inversions,,,"SUMINISTRES INDUSTRIALS SM, S.L. ( K2)","REPARACIÓ MÒDUL PREFABRICAT C/ JOAN MIRÓ, SEGONS LA NOSTRA OFERTA A/424/17 (finestra corredera, reixa per finestra, cort"
2017-05-30,121.0,16,Serveis socials,,,"TRANSMARQUES, S.A.",TRANSPORT AL REBOST
2017-05-30,145.2,16,Serveis socials,,,"TRANSMARQUES, S.A.",TRANSPORTE PARROQUIA SANT SALVADOR
2017-05-30,399.97,02,Serveis generals,,,"UNIVERSAL PREVENCIÓN Y SALUD, SOCIEDAD DE PREVENCIÓN, S.L.U.",FACTURACIÓN SEGÚN CONTRATO DE SERVICIOS Y/O ACTIVIDADES DE PREVENCIÓN DE RIESGOS LABORALES: CUOTA DEL 01/05/2017 AL 31/0
2017-05-30,1057.12,06,Serveis municipals i via pública,,,"URBE SBD,SL",Manteniment dels jocs infantils instal·lats a les àrees de joc del municipi de Polinyà i de 7 unitats de jocs saludable
2017-05-30,82.5,20,Promoció econòmica,,,"VEUX ROAD BUSINESS, SL",SERVEIS DEL DIA 26/4/17
2017-05-30,148.83,15,Salut i consum ,,,"VILAPLANA DE JUAN, SUSANNA - CENTRE VETERINARI SANLLEHY",ACTUACIÓ AMB GATS
2017-05-30,539.66,15,Salut i consum ,,,"VILAPLANA DE JUAN, SUSANNA - CENTRE VETERINARI SANLLEHY",COLONIA FLUIDRA
2017-05-30,273.16,15,Salut i consum ,,,"VILAPLANA DE JUAN, SUSANNA - CENTRE VETERINARI SANLLEHY",GAT RECOLLIT COLONIA PSG. SANLLEHY
2017-05-30,41.33,03,Seguretat ciutadana,,,"VODAFONE ESPAÑA, SAU",CONSUM MOBIL POLICIA LOCAL MARÇ 2017
2017-05-31,750.0,21,Gent gran,,,"CALA JIMENEZ, ROSA",CLASES DEL CORO ROCIERO 4º TRIMESTRE 2016
2017-05-31,701.8,21,Gent gran,,,"FULQUET FORÉS, CONCEPCIÓN - ANIMAESPECTACLES",SERVEI DISCO MÒBIL FESTA PRENADAL AL CASAL DE LA GENT GRAN
2017-05-31,287.98,18,Serveis de manteniment d'edificis i inversions,,,"JORDI L'ESPIGOL JARDINER, S.L.",SUB I PLANTACIÓ ALBIZIA
2017-05-31,400.0,21,Gent gran,,,"LLOBET VILANOVA, BIBIANA",CONCESSIÓ DEL SERVEI DE PERRUQUERIA GENT GRAN 2016
2017-05-31,225.0,21,Gent gran,,,MARAND. S.C.P.,CLASSES DE BALL AL CASAL D'AVIS
2017-05-31,299.11,21,Gent gran,,,"PROCEDIMIENTO DE ASEO URBANO PAU, S.A.",Arbre de Nadal i 16 Ponsetias per al local de la gent Gran de Polinya del Valles
2017-05-31,478.5,21,Gent gran,,,RIPOLLET BUS S.L.,TRASLLAT SANT BOI I AUDITORI BCN
2017-05-31,740.0,21,Gent gran,,,"VIDAL GARCIA, IVAN",SERVEI PODOLOGIA DE SETEMBRE A DESEMBRE 2016
2017-06-02,85069.16,13,Esports,,,"SPORT AQUA POLINYA, S.L.",RESTABLIMENT EQUILIBRI ECONÒMIC COMPTES ANY 2015
2017-06-14,243.41,17,Ocupació,,,AFIS - Corredoria d'assegurances,POL. ACCID.COLECT.MGS 51327074 (CODI: IF001 ADGG0408) ( Curs de Formació Operacions auxiliars de serveis administratius
2017-06-14,5215.1,20,Promoció econòmica,,,"ALEPH INICIATIVAS Y ORGANIZACIÓN, SA",HONORARIS ACOMPANYAMENT IMPLANTACIÓ FINESTRETA ÚNICA EMPRESARIAL (FUE)
2017-06-14,51.73,11,Educació,,,"ANGULO SANCHEZ, CARLOS",ENGANXADA CARTELLS PREINSCRIPCIÓ ESCOLES BRESSOLS  17/18
2017-06-14,119.31,03,Seguretat ciutadana,,,"CENTRAL VALLÈS, SL",NETEJA VEHICLES POLICIA
